original_id,name,address,postal_code,district,latitude,longitude,operator,capacity,source,created_at,updated_at
655,nan,"Nuthestraße 18, 12307 Berlin",12307.0,Lichtenrade,52.3955018,13.3931878,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
656,Zauberzwerge,"Ahornstraße 20, 12163 Berlin",12163.0,Steglitz,52.4613712,13.3206448,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
657,Krabbelgruppe der Ev. Melanchthon-Kirchengemeinde,Unknown,Unknown,Nan,52.521886,13.1975875,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
658,Kita La Vita,"Eichhorster Weg 23, 13435 Berlin",13435.0,Märkisches Viertel,52.5985524,13.3431242,Evangelisches Jugend- und Fürsorgewerk,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
659,Kita Mondschein,"Oranienburger Straße 63, 13437 Berlin",13437.0,Wittenau,52.5902602,13.3344592,WASSILA gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
660,Kinderladen Wurzelgemüse,"Roelckestraße 24, 13086 Berlin",13086.0,Weißensee,52.5534752,13.4450961,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
661,Kita Edgar Berlin,"Korsörer Straße 19, 10437 Berlin",10437.0,Prenzlauer Berg,52.5475532,13.4030016,Peggy Laubinger,20.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
662,"Kindertagesstätte ""Claudius-Arche"" der Evangelischen Matthias-Claudius-Kirchengemeinde","Schulzendorfer Straße 25, 13503 Berlin",13503.0,Heiligensee,52.6133967,13.2399584,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
663,Kita Primavera,"Glasgower Straße 25, 13349 Berlin",13349.0,Wedding,52.556208,13.3434292,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
664,Kita Leotie,"Schönburgstraße 12, 12103 Berlin",12103.0,Tempelhof,52.4632688,13.3820213,IKT Stadtindianer e.V.,25.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
665,Kita Chumani,"Kaiserin-Augusta-Straße 27, 12103 Berlin",12103.0,Tempelhof,52.4601783,13.3769189,IKT Stadtindianer e.V.,45.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
666,Kita Mojak,"Podewilsstraße 5, 12103 Berlin",12103.0,Tempelhof,52.4647859,13.3766183,IKT Stadtindianer e.V.,26.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
667,Kita Container,"Schorfheidestraße 13-15, 13439 Berlin",13439.0,Märkisches Viertel,52.5946316,13.3478519,Forum Soziale Dienste,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
668,Kinderinsel / L'île aux enfants,"Tramper Weg 4, 13439 Berlin",13439.0,Märkisches Viertel,52.592136,13.3572621,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
669,"Forscherkindergarten ""Rotbuche""","Berliner Straße 50, 13467 Berlin",13467.0,Hermsdorf,52.6234057,13.3129405,Stiftung Pro Gemeinsinn gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
670,"""Die Arche""",Unknown,Unknown,Nan,52.5601303,13.3608223,"""Die Arche"" christliches Kinder- und Jugendwerk e.V.",Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
671,Kita Sonnenblume,Unknown,Unknown,Nan,52.4168094,13.323531,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
672,Kita Fidibus,"Amendestraße 91, 13409 Berlin",13409.0,Reinickendorf,52.5688244,13.3678592,LebensWelt gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
673,Kita Sommergarten,"Sommerstraße 28, 13409 Berlin",13409.0,Reinickendorf,52.5741474,13.3741122,LebensWelt gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
674,Kita Französisch Buchholz,"Schönhauser Straße 113, 13127 Berlin",13127.0,Französisch Buchholz,52.6010903,13.42967,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
675,Kita Krümelkiste,"Senftenberger Ring 46A, 13435 Berlin",13435.0,Nan,52.6056068,13.3567372,FiPP e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
676,Evangelischer Kindergarten Oberschöneweide,Unknown,Unknown,Nan,52.4634168,13.523331,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
677,Pünktchen und Anton,"Cunostraße 1, 14199 Berlin",14199.0,Schmargendorf,52.4743894,13.2949776,Pünktchen und Anton e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
678,"AWO-Hort ""Elfenfels""",Unknown,Unknown,Nan,52.4023007,13.5082995,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
679,KiTa Meilenstein,"Blankenburger Straße 9A, 13156 Berlin",13156.0,Niederschönhausen,52.5817998,13.4059097,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
680,Kita Mausezahn,"Einbecker Straße 32, 10317 Berlin",10317.0,Rummelsburg,52.5098683,13.5025303,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
681,Kinderladen Flinke Kids,"Elly-Heuss-Knapp-Straße 21, 12355 Berlin",12355.0,Rudow,52.4036913,13.5058522,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
682,Onkel-Toms-Hütte e.V.,"Onkel-Tom-Straße 64B, 14169 Berlin",14169.0,Zehlendorf,52.4476963,13.2520089,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
683,Kinderladen Klein und Stark,"Adalbertstraße 24, 10179 Berlin",10179.0,Mitte,52.5055541,13.4225289,Gemeindeaufbauprojekt Kreuzberg Ost - GAPKO e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
684,El Jardín de Federico,"Rigaer Straße 79, 10247 Berlin",10247.0,Friedrichshain,52.516762,13.4639348,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
685,Lucecitas,"Marie-Curie-Allee 4, 10315 Berlin",10315.0,Friedrichsfelde,52.5090538,13.5039008,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
686,EKT Bülowstraße,"Bülowstraße 52, 10783 Berlin",10783.0,Schöneberg,52.4944603,13.3671258,EKT - Bülowstraße e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
687,Kant-Kindergarten,"Bundesallee 187, 10717 Berlin",10717.0,Wilmersdorf,52.4893395,13.331382,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
688,die kleinen Kleckse - Tagespflegestätte,"Schönwalder Straße 28, Berlin",Unknown,Nan,52.5421814,13.3743639,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
689,Kinderladen Spielmäuse,"Wolfshagener Straße 81, 13187 Berlin",13187.0,Pankow,52.5729556,13.4110094,Siebenstein e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
690,Notenzwerge,"Friedrich-Wilhelm-Straße 78-79, 12103 Berlin",12103.0,Tempelhof,52.4581456,13.3827437,Rahn Dittrich Group,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
691,EKT - Die Sternenfischer e.V.,"Stellingdamm 6, 12555 Berlin",12555.0,Köpenick,52.4592287,13.5820556,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
692,Greta and Friends,"Puderstraße 26, 12435 Berlin",12435.0,Plänterwald,52.4855416,13.4644619,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
693,EKT – Schraderstraße,Unknown,Unknown,Nan,52.4625128,13.4816117,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
694,Kita Kleiner Fratz Ernststraße,"Ernststraße 4, 12437 Berlin",12437.0,Baumschulenweg,52.4659833,13.4887198,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
695,Kita Villa Klecks,"Kiefholzstraße 269, 12437 Berlin",12437.0,Nan,52.4672019,13.4851699,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
696,Kita Die wilden Knallerbsen,"Groß-Berliner Damm 37, 12487 Berlin",12487.0,Johannisthal,52.4490306,13.5122571,Unknown,35.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
697,Kita felix and friends,"Sterndamm 109, 12487 Berlin",12487.0,Johannisthal,52.4423522,13.5019142,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
698,Kita Die wilden Knallerbsen e.V.,Unknown,Unknown,Nan,52.4454568,13.509297,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
699,Kinderladen Friedrichsklain,"Oderstraße 34, 10247 Berlin",10247.0,Friedrichshain,52.5093272,13.4728751,Kleine Künstler ganz groß gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
700,Kita Arif und Alina,"Sparrstraße 3 A, 13353 Berlin",13353.0,Wedding,52.5420205,13.3610639,Kita Arif und Alina gUG,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
701,Kita Spatzennest,"Erlenstraße 20, 12167 Berlin",12167.0,Steglitz,52.450765,13.3218198,Verein zur Förderung der Mehrsprachigkeit e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
702,Kindergarten Schlumpfenland,"Wielandstraße 40, 10629 Berlin",10629.0,Charlottenburg,52.5048402,13.3158295,Kindergarten Schlumpfenland e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
703,Kita Engelsnest,"Kaiserin-Augusta-Allee 101, 10553 Berlin",10553.0,Moabit,52.5256694,13.3198275,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
704,Kiezbündnis Schülerladen - Janusz Korczak,"Frankenstraße 6, 10781 Berlin",10781.0,Schöneberg,52.4935137,13.3511617,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
705,Kinderladen Krikel Krakel,"Peschkestraße 8, 12161 Berlin",12161.0,Steglitz,52.4648314,13.3315433,Krikel Krakel e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
706,Kita Pretty World,"Elsenstraße 25, 12435 Berlin",12435.0,Alt-Treptow,52.4891733,13.4540178,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
707,Rappelkiste,"Wolliner Straße 9, 10435 Berlin",10435.0,Mitte,52.537398,13.403576,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
708,Kinderladen Rosenthaler Vorstadt,"Wolliner Straße 60, 10435 Berlin",10435.0,Mitte,52.536911,13.40357,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
709,Montessori-Kinderhaus Berlin-Buch,"Wiltbergstraße 90, Berlin",Unknown,Nan,52.6409989,13.4888294,Karuna e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
710,Kita des Pestalozzi-Fröbel-Hauses,"Barbarossastraße 64, 10781 Berlin",10781.0,Schöneberg,52.4918956,13.3522876,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
711,Krippe Mondbär,"Eldenaer Straße 36, 10247 Berlin",10247.0,Friedrichshain,52.5201666,13.4643985,Klax Berlin,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
712,Brei nach Neun,"Leuthener Straße 8, 10829 Berlin",10829.0,Schöneberg,52.4809538,13.3628341,EKT Brei nach Neun e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
713,Kinderladen Meckerbeine,"Cheruskerstraße 17, 10829 Berlin",10829.0,Schöneberg,52.4812161,13.3592231,Kinderladen Meckerbeine e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
714,Kinderladen Bunte Knospe,Unknown,Unknown,Nan,52.4836963,13.3630163,EKT Bunte Knospe e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
715,Evangelische Kita Silas,Unknown,Unknown,Nan,52.4913346,13.3652603,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
716,Kita Cookis,"Gustav-Müller-Platz 2, 10829 Berlin",10829.0,Schöneberg,52.4833873,13.3620946,Verein zur Förderung stadtteilnaher Volkshochschularbeit e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
717,Kunkel,Unknown,Unknown,Nan,52.4880979,13.3642603,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
718,Tegner-Strolche,Unknown,Unknown,Nan,52.5543323,13.4101602,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
719,Kita Maulwurf,"Derfflingerstraße 21, 10785 Berlin",10785.0,Tiergarten,52.5033001,13.3566187,Arbeiterwohlfahrt,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
720,EKT Tigertatzen,"Elßholzstraße 11, 10781 Berlin",10781.0,Schöneberg,52.4924741,13.3563629,EKT - Tigertatzen e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
721,Waldorf-Kindergarten Zehlendorf e.V.,Unknown,Unknown,Nan,52.4575903,13.2746144,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
722,Kinder- und Schülerladen Manno,"Hohenstaufenstraße 10a, 10781 Berlin",10781.0,Schöneberg,52.4948402,13.3500271,Kinder- und Schülerladen Manno e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
723,Großpflegestelle Peti und Ulli,"Böckhstraße , Berlin",Unknown,Kreuzberg,52.4939191,13.4194161,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
724,Kinderladen Kraut und Rüben,"Schwalbacher Straße 8, 12161 Berlin",12161.0,Friedenau,52.4700471,13.3209725,EKT - Kraut und Rüben e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
725,EKT Rappelschlößchen,"Schwalbacher Straße 10, 12161 Berlin",12161.0,Friedenau,52.4700378,13.3221987,Rappelschlößchen e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
726,Kindergarten Auenland,"Zingster Straße 12, 13357 Berlin",13357.0,Gesundbrunnen,52.5512131,13.3891799,Arbeitskreis Fidele Pädagogik e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
727,Kita Fuggerstraße e.V.,"Fuggerstraße 37, 10777 Berlin",10777.0,Schöneberg,52.499059,13.3416183,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
728,"Kita ""bewegte Kinder e.V.""",Unknown,Unknown,Nan,52.5244457,13.313733,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
729,Kita Purzelbaum,"Eisenacher Straße 81, 10823 Berlin",10823.0,Schöneberg,52.4889997,13.3493536,planned child gUG,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
730,Kita Hänselstraße,Unknown,Unknown,Nan,52.4663073,13.4738265,Kindertagesstätten SüdOst,180.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
731,Waldorfkindergarten Rosenhof,"Weimarische Straße 5, 10715 Berlin",10715.0,Wilmersdorf,52.4805284,13.323981,Waldorfkindergarten Rosenhof e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
732,Kinderladen Frechsdachs,"Rosenheimer Straße 28, 10781 Berlin",10781.0,Schöneberg,52.4901702,13.3461426,Kinderladen Frechsdachs e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
733,Kinderladen Amtomokarasachmo,"Salzburger Straße 7, 10825 Berlin",10825.0,Schöneberg,52.4869279,13.3425314,EKT Amtomokarasachmo e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
734,KreativitätsKindertagesstätte Allesforscher,"Strausberger Straße 38, 10243 Berlin",10243.0,Friedrichshain,52.5208599,13.4325745,KreativitätsSchulzentrum Berlin gGmbh,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
735,Kita Elfenblume,"Rostocker Straße 28, 10553 Berlin",10553.0,Moabit,52.5322577,13.3267775,Forum für Bildung und Erziehung (FBE) gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
736,Kita Safina I,Unknown,Unknown,Nan,52.5319894,13.3267708,Hadewe-Integra gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
737,Kita Windfee,"Goethestraße 2, 12459 Berlin",12459.0,Oberschöneweide,52.4644544,13.5144646,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
738,Kita Spreekinder 2,"Edisonstraße 19, 12459 Berlin",12459.0,Oberschöneweide,52.4649644,13.5137988,kijufa gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
739,nan,Unknown,Unknown,Nan,52.5027618,13.3726299,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
740,Hakuna Matata,Unknown,Unknown,Nan,52.567159,13.3163189,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
741,Kita der Kath. Kirchengem. St. Annen,Unknown,Unknown,Nan,52.448665,13.3133092,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
742,FRÖBEL Kindergarten,"Straßburger Straße 6B, 10405 Berlin",10405.0,Nan,52.5289509,13.413324,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
743,EKT - Macht nix e.V.,Unknown,Unknown,Nan,52.4885535,13.3745228,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
744,Die kleinen Sonnenblumen,"Kaiserstraße 144, 12105 Berlin",12105.0,Mariendorf,52.444789,13.372418,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
745,Kindertagesstätte Gänseblümchen e.V.,"Glasgower Straße 26, 13349 Berlin",13349.0,Wedding,52.556085,13.3436478,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
746,Kinderladen am Park,Unknown,Unknown,Nan,52.4347158,13.3480029,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
747,Kita Edgar Berlin,"Dunckerstraße 74, 10437 Berlin",10437.0,Prenzlauer Berg,52.5439853,13.421856,Peggy Laubinger,20.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
748,Kita Regenbogen,"Buschkrugallee 31, 12359 Berlin",12359.0,Nan,52.4614496,13.4460273,Regenbogen gemeinnützige UG,44.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
749,Kita Salabanda Süd,"Scharnweberstraße 47, 10247 Berlin",10247.0,Nan,52.5125537,13.4671531,Salabanda gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
750,Kindergarten Berliner Kindheit,Unknown,Unknown,Nan,52.531283,13.4251048,Berliner Kindheit E.S. gUG (haftungsbeschränkt),Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
751,Kita Abenteuerland,Unknown,Unknown,Nan,52.5500996,13.3490651,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
752,Kita Kardelen,"Lüderitzstraße 3, 13351 Berlin",13351.0,Wedding,52.5499125,13.3494156,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
753,nan,Unknown,Unknown,Nan,52.5350412,13.3580119,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
754,Kinderladen Zauberhaus,"Reinickendorfer Straße 30, 13347 Berlin",13347.0,Gesundbrunnen,52.5473667,13.369575,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
755,Kita Hexenkleckshausen,"Eldenaer Straße 46, 10247 Berlin",10247.0,Friedrichshain,52.5204348,13.4602471,KLAX gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
756,Kinderladen Marienkäfer,"Prühßstraße 30, 12105 Berlin",12105.0,Nan,52.4429619,13.3831002,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
757,Kita Piccoli Artisti,"Eulerstraße 21, 13357 Berlin",13357.0,Nan,52.5528793,13.3895862,Ki. E. Ka. e. V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
758,Kindertagespflege Froschwiese,"Pestalozzistraße 88A, 10625 Berlin",10625.0,Charlottenburg,52.5077182,13.3117675,Kerstin Hoffmann,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
759,Kinderladen Schneckenhaus,Unknown,Unknown,Nan,52.5207501,13.3569328,Frecher Spatz e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
760,Kindergarten Rauda,Unknown,Unknown,Nan,52.5529084,13.3703184,Kita Rauda e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
761,Outlaw Kita am Nettelbeckplatz,"Reinickendorfer Straße 110A, 13347 Berlin",13347.0,Nan,52.5451701,13.369771,Outlaw,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
762,Kita Stadtperlen,Unknown,Unknown,Nan,52.569655,13.3113888,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
763,Kita Benjamin Blümchen,Unknown,Unknown,Nan,52.4309835,13.3360932,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
764,Kindergarten frei und geborgen,"Hultschiner Damm 25 - 27, 12623 Berlin",12623.0,Nan,52.4768911,13.6003157,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
765,Little Kiwis,"Rostocker Straße 42, 10553 Berlin",10553.0,Nan,52.5296284,13.3265364,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
766,Kita am Alex,"Wadzeckstraße 3, 10178 Berlin",10178.0,Mitte,52.5251758,13.4156513,Drachenreiter gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
767,Rabenkinder,"Simplonstraße 52, 10245 Berlin",10245.0,Nan,52.5056802,13.4637485,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
768,Kiek mal,Unknown,Unknown,Nan,52.5704421,13.5712392,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
769,Krippe Sonnenkäfer,"Eldenaer Straße 36, 10247 Berlin",10247.0,Friedrichshain,52.5202108,13.4640953,Klax Berlin,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
770,Kita Die Kiezkrümel,"Pankower Straße 1, 13127 Berlin",13127.0,Nan,52.5849607,13.4285344,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
771,Die Traumfänger,"Köpenicker Landstraße 246, 12437 Berlin",12437.0,Baumschulenweg,52.4687484,13.4912344,Federlos gUG,30.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
772,Kita Spreefeld,"Wilhelmine-Gemberg-Weg 10, 10179 Berlin",10179.0,Nan,52.5105341,13.4247573,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
773,Kinderladen Auenland e.V.,Unknown,Unknown,Nan,52.5637906,13.3958208,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
774,Sternschnuppe,Unknown,Unknown,Nan,52.561738,13.3984826,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
775,Kita Zauberland,"Wilhelminenhofstraße 21, 12459 Berlin",12459.0,Nan,52.4621629,13.5158109,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
776,EKT Biegel e.V.,"Unter den Eichen 93, 12205 Berlin",12205.0,Nan,52.4443986,13.2911541,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
777,Lok 18,"Am Lokdepot 17, 10965 Berlin",10965.0,Nan,52.4856821,13.371963,Täks e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
778,Kita Pretty World,"Elsenstraße 102A, 12435 Berlin",12435.0,Nan,52.4893099,13.454767,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
779,Kita Motzstraße,"Motzstraße 33, 10777 Berlin",10777.0,Nan,52.4973311,13.3474095,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
780,Kleine Moabiter,"Oldenburger Straße 40, 10551 Berlin",10551.0,Nan,52.5296051,13.3358133,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
781,Kita Nusshütte,Unknown,Unknown,Nan,52.4354607,13.5474917,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
782,Kinderladen Piwi,"Wollankstraße 11, 13187 Berlin",13187.0,Pankow,52.5668727,13.3966612,KinderSchlummerLand gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
783,Pankekinder e.V.,"Wollankstraße 119, 13187 Berlin",13187.0,Pankow,52.5671925,13.3979818,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
