id,name,address,postal_code,district,latitude,longitude,operator,capacity,source,created_at,updated_at
48,EKT - Der kleine Horrorladen e.V.,Unknown,Unknown,Nan,52.4941875,13.4189042,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
49,EKT - Das tapfere Schneiderlein,Unknown,Unknown,Nan,52.4883261,13.5243187,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
50,Cocorico et Co,"Kluckstraße 29, 10785 Berlin",10785,Tiergarten,52.5027488,13.3614793,Cocorico et Co e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
51,CIP Kita Theo Tintenklecks,"Mierendorffstraße 21, 10589 Berlin",10589,Charlottenburg,52.5238536,13.302174,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
52,Sonnenblume,"Christstraße 42, 14059 Berlin",14059,Charlottenburg,52.5167272,13.2932159,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
53,EKT - Die Knöpfe,Unknown,Unknown,Nan,52.5557638,13.204318,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
54,Die Kinkies,"Weisestraße 4, 12049 Berlin",12049,Neukölln,52.4796947,13.4230255,EKT Die Kinkies e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
55,Kinderladen Monumentenbande,"Monumentenstraße 16, 10965 Berlin",10965,Kreuzberg,52.4876781,13.3742344,Kinderladen Monumentenbande e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
56,EKT - Die Maulwürfe,Unknown,Unknown,Nan,52.4173,13.3225,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
57,Kita Tulpen,Unknown,Unknown,Nan,52.4856076,13.3636921,Selbsthilfeprojekt für Frauen e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
58,Kinderladen Die Lauser,"Koblenzer Straße 7, 10715 Berlin",10715,Wilmersdorf,52.4801079,13.3214015,Kinderladen Die Lauser e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
59,Kita SilberStern,"Stettiner Straße 56, 13357 Berlin",13357,Gesundbrunnen,52.5527052,13.3846057,SEHstern e. V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
60,Die Igelkinder,"Am Bärensprung 36, 13503 Berlin",13503,Heiligensee,52.6106394,13.2474774,EKT Die Igelkinder e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
61,Kinderladen Igelkinder,"Sandsteinweg 25A, 12349 Berlin",12349,Buckow,52.4172709,13.4016881,TÄKS e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
62,EKT - Die Grünspechte e.V.,Unknown,Unknown,Nan,52.4624775,13.5884247,Unknown,15.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
63,Domino,"Lychener Straße 21, 10437 Berlin",10437,Prenzlauer Berg,52.5423844,13.4158361,Deutsch-Französiche Kita Domino e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
64,Kita 'Wilde 13',"Fritz-Reuter-Straße 8, 10827 Berlin",10827,Schöneberg,52.4803423,13.348152,TÄKS e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
65,EKT - Die Seeburg e.V.,Unknown,Unknown,Nan,52.5261266,13.1805079,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
66,Schülerladen Minipfiff,Unknown,Unknown,Nan,52.4902508,13.3517878,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
67,Kita Rosen,"Albertstraße 14-18, 10827 Berlin",10827,Schöneberg,52.4839742,13.3537357,SHP e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
68,EKT - Die Ministerne e.V.,"Sternstraße 9, 13359 Berlin",13359,Gesundbrunnen,52.5650507,13.3898943,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
69,Pankis,"Heinrich-Böll-Straße 1, 13156 Berlin",13156,Niederschönhausen,52.5876141,13.4027318,Die Pankis gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
70,EKT - Erdnuckel e.V.,"Choriner Straße 30, 10435 Berlin",10435,Prenzlauer Berg,52.5357939,13.4099167,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
71,EKT Eisbär,"Sparrstraße 20, 13353 Berlin",13353,Wedding,52.5422522,13.3594564,Verein zur Förderung integrativer Erziehung e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
72,Elfenland,"Pasteurstraße 15, 10407 Berlin",10407,Prenzlauer Berg,52.5336213,13.433538,Elfenland e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
73,Deutsch-Türkischer Kinderklub,"Nostitzstraße 6, 10961 Berlin",10961,Kreuzberg,52.4933173,13.3908463,EKT - Elterninitiative Deutsch-Türkischer Kinderklub e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
74,Kita „Sonnenhof“,"Archenholdstraße 72, 10315 Berlin",10315,Rummelsburg,52.5037708,13.5007695,Kindervereinigung Berlin,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
75,Kita „Erlenhof“,"Kraetkestraße 18, 10315 Berlin",10315,Friedrichsfelde,52.5045355,13.5076773,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
76,Kinderladen Eichhörnchen,"Harbigstraße 14, 14055 Berlin",14055,Westend,52.5032947,13.2637921,Eikita Eichhörnchen e.V.,18.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
77,Kinderladen Eichkatzweg,"Eichkatzweg 11, 14055 Berlin",14055,Westend,52.4957971,13.2661489,EKT Eichkatzweg 11 e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
78,EKT - Dreiecke und Kreise e.V.,Unknown,Unknown,Nan,52.5477809,13.208227,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
79,EKT - Droysen-Mäuse e.V.,Unknown,Unknown,Nan,52.5010503,13.3022633,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
80,Integrationskinderladen Drunter & Drüber,"Stromstraße 58, 10551 Berlin",10551,Moabit,52.5275438,13.3429994,EKT - Heilpädagogischer Integrationskinderladen Drunter & Drüber e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
81,Drunter und Drüber,"Neufertstraße 12, 14059 Berlin",14059,Charlottenburg,52.5176797,13.2942317,Drunter und Drüber e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
82,Kila Frecher Spatz,"Elberfelder Straße 18, 10555 Berlin",10555,Moabit,52.5216126,13.3356677,Frecher Spatz e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
83,EKT - Förderverein christlicher Kindererziehung e.V.,Unknown,Unknown,Nan,52.5164659,13.1952586,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
84,Kinderladen Flitzpiepen,"Holtzendorffstraße 14, 14057 Berlin",14057,Charlottenburg,52.5049186,13.2948594,Kinderladen Flitzpiepen e. V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
85,Katz&Kedi Kinderladen,"Jagowstraße 28, 10555 Berlin",10555,Moabit,52.5234054,13.3338166,Verein Frecher Spatz e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
86,EKT - Firlefanz e.V.,Unknown,Unknown,Nan,52.505181,13.2993874,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
87,Kindertagesstätte Fidibus,Unknown,Unknown,Nan,52.4929437,13.3518427,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
88,EKT - Georg-Wilhelm-Kindergruppe e.V.,"Joachim-Friedrich-Straße 48, 10711 Berlin",10711,Halensee,52.496684,13.2957982,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
89,Kinderladen Garuda,"Kreuzstraße 5, 13187 Berlin",13187,Pankow,52.5687747,13.3978691,Garuda e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
90,Kinderladen Charlottenburg,"Galvanistraße 14, 10587 Berlin",10587,Charlottenburg,52.5190368,13.3158255,EKT Galvanistaße 14 e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
91,Der Friedrichshagener Kinderladen,"Drachholzstraße 2, 12587 Berlin",12587,Friedrichshagen,52.4527716,13.6266929,Der Friedrichshagener Kinderladen e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
92,EKT - Hasenreiter e.V.,"Herrfurthplatz 4, 12049 Berlin",12049,Neukölln,52.4775212,13.4215214,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
93,Kita Canicas,"Friedbergstraße 41, 14057 Berlin",14057,Charlottenburg,52.5036346,13.2922663,canicas e. V,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
94,EKT Herzlichtgarten e.V.,"Hasenheide 51, 10967 Berlin",10967,Kreuzberg,52.489024,13.4105247,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
95,Schubarts Lieblingskinder,"Schubartstraße 44, 13509 Berlin",13509,Nan,52.5838052,13.3035453,Lieblingskinder gemeinnützige UG,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
96,EKT - Hort der Rudolf-Steiner-Schule e.V.,Unknown,Unknown,Nan,52.4560187,13.2746532,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
97,EKT - Hoppel-Poppel,"Galvanistraße 15, 10587 Berlin",10587,Charlottenburg,52.5187405,13.315822,EKT - Hoppel-Poppel e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
98,EKT - Hollerbusch e.V.,"Reichenberger Straße 99, 10999 Berlin",10999,Kreuzberg,52.4932341,13.4389039,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
99,EKT - Hokus Pokus e.V.,Unknown,Unknown,Nan,52.5860307,13.2803308,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
100,EKT - Grashüpfer e.V.,Unknown,Unknown,Nan,52.5462692,13.4103826,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
101,Kinderladen Großstadtpflänzchen,"Cranachstraße 39/40, 12157 Berlin",12157,Schöneberg,52.4643766,13.34284,EKT Großstadtpflänzchen e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
102,Kinderladen Guten Tag Kinder,"Fürbringerstraße 27, 10961 Berlin",10961,Kreuzberg,52.493261,13.3958986,Guten Tag Kinder e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
103,Kindergarten Happy Kids,"Gritznerstraße 33, 12163 Berlin",12163,Steglitz,52.4633618,13.3158886,Happy Kids gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
104,EKT - Grünes Nashorn e.V.,Unknown,Unknown,Nan,52.5134717,13.2803332,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
105,EKT - Känguruh e.V.,"Urbanstraße 6, 10961 Berlin",10961,Kreuzberg,52.4939637,13.4016768,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
106,Kinderladen Kalle Kirschkern,"Fidicinstraße 32, 10965 Berlin",10965,Kreuzberg,52.4869227,13.3914611,Kirschkern e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
107,EKT - Kantis Kinder-Klub e.V.,Unknown,Unknown,Nan,52.4703256,13.2926302,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
108,Kita Karamell,"Gierkezeile 42, 10585 Berlin",10585,Charlottenburg,52.5177009,13.3025462,EKT - Karamell e.V.,23.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
109,EKT - Kartoffelladen e.V.,Unknown,Unknown,Charlottenburg,52.5134536,13.2929372,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
110,Katzbachpiraten,"Katzbachstraße 19, 10965 Berlin",10965,Kreuzberg,52.4870863,13.3760192,Katzbachpiraten e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
111,EKT - Hort im Märkischen Viertel e.V.,Unknown,Unknown,Nan,52.6001576,13.3649076,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
112,EKT - Jo Jo e.V.,"Schwedenstraße 3a, 13357 Berlin",13357,Gesundbrunnen,52.5550696,13.37608,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
113,Kita Cheburashka,"Mindener Straße 11, 10589 Berlin",10589,Charlottenburg,52.5253589,13.2988279,Cheburashka gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
114,Kita Ebersstraße,"Ebersstraße 68, 10827 Berlin",10827,Schöneberg,52.4792962,13.3502442,Nachbarschaftsheim Schöneberg,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
115,Kita Lauterstraße 30,"Lauterstraße 30, 12159 Berlin",12159,Friedenau,52.4744996,13.3355502,Nachbarschaftsheim Schöneberg e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
116,Kinderladen Kasymir,"Menckenstraße 1, 12169 Berlin",12169,Steglitz,52.4583781,13.3315085,Kasymir e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
117,EKT - Kinderhaus Schönow e.V.,Unknown,Unknown,Nan,52.413267,13.2609157,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
118,EKT - Kinderhaus Gruberzeile e.V.,Unknown,Unknown,Nan,52.5476783,13.2049266,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
119,Kita Kindersorpresa,"Schwedter Straße 29, 10435 Berlin",10435,Prenzlauer Berg,52.536391,13.406703,Kita Kindersorpresa e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
120,KiBest Die Kita,"Nehringstraße 16A, 14059 Berlin",14059,Charlottenburg,52.5138401,13.2945968,Kinderbegegnungsstätte e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
121,Kinder aus Kreuzberg,Unknown,Unknown,Kreuzberg,52.5004737,13.4294707,EKT Kinder aus Kreuzberg e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
122,EKT - Kinderladen Purzelbaum e.V.,Unknown,Unknown,Nan,52.510792,13.3136549,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
123,Kindergruppe Hasensprung,"Koenigsallee 35, 14193 Berlin",14193,Grunewald,52.4872433,13.2710587,Kindergruppe Hasensprung e. V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
124,Kinderladen Mainzelmännchen,"Mainzer Straße 25, 10715 Berlin",10715,Wilmersdorf,52.4800607,13.3228931,Kinderladen Mainzelmännchen e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
125,EKT - Kindergarten am Schloß Charlottenburg,"Eosanderstraße 13, 10587 Berlin",10587,Charlottenburg,52.5204769,13.3018566,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
126,Kinderladen Kinderbüro,"Scharnweberstraße 33, 10247 Berlin",10247,Nan,52.5129861,13.4624114,Kinderbüro e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
127,Kinderland,"Wilhelmsaue 18, 10715 Berlin",10715,Wilmersdorf,52.485661,13.3242685,EKT - Kinderland e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
128,Kinderspielkreis Alboinplatz,"Alboinstraße 113, 12105 Berlin",12105,Tempelhof,52.4581963,13.3698397,Kinderspielkreis Alboinplatz e. V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
129,"Kinderladen ""Villa Kunterbunt""","Kurfürstenstraße 114, 12105 Berlin",12105,Mariendorf,52.4458057,13.3680752,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
130,Kinderladen Zweitausendfüssler,"Thorwaldsenstraße 29, 12157 Berlin",12157,Steglitz,52.4615738,13.3443659,Kinderladen Zweitausendfüssler e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
131,EKT - Kinderwelt e.V.,Unknown,Unknown,Nan,52.4081911,13.3555633,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
132,Kinderladen Badehaus,"Wilsnacker Straße 62, 10559 Berlin",10559,Moabit,52.527324,13.3513713,Kinderladen Badehaus e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
133,EKT - Kinderladen Bande e.V.,"Oranienstraße 202, 10999 Berlin",10999,Kreuzberg,52.4996751,13.4246836,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
134,Kinderladen Feuerkäfer,"Frankenstraße 15, 10781 Berlin",10781,Schöneberg,52.4933014,13.3527944,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
135,EKT - Kinderladen - was sonst e.V.,"Friedbergstraße 5, 14057 Berlin",14057,Charlottenburg,52.5045821,13.297567,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
136,Kinderladen Luftabong,"Yorckstraße 88H, 10965 Berlin",10965,Kreuzberg,52.4924853,13.3862655,Kinderladen-Luftabong e.V,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
137,EKT – Kinderladen Muko e.V.,Unknown,Unknown,Nan,52.5004598,13.4337605,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
138,Kinderladen Pimpinella,"Kranoldstraße 9, 12051 Berlin",12051,Neukölln,52.4660128,13.4334278,Pimpinella e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
139,Kinderladen Sol,"Dirschauer Straße 13, 10245 Berlin",10245,Friedrichshain,52.5082762,13.4570377,Sol e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
140,Kinderladen Goethestraße,"Goethestraße 13, 10623 Berlin",10623,Charlottenburg,52.509069,13.3187152,Kinderladen Goethestraße e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
141,EKT - Kinderladen Immerfrech e.V.,Unknown,Unknown,Nan,52.5351799,13.2706888,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
142,EKT - Knuddelmonster e.V./Helene-Keller-Schule,Unknown,Unknown,Nan,52.4990742,13.2623584,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
143,Kleiner Fratz,"Weisestraße 28, 12049 Berlin",12049,Neukölln,52.4741033,13.4247486,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
144,Kinderladen Konfetti,"Gleditschstraße 40, 10781 Berlin",10781,Schöneberg,52.4931256,13.3549256,Eltern-Initiativ-Kindertagesstätte Konfetti e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
145,Kinderladen Knulp,"Jahnstraße 4, 10967 Berlin",10967,Kreuzberg,52.488962,13.4193256,Kinderladen Knulp e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
146,Kleine Panther,"Aachener Straße 43, 10713 Berlin",10713,Wilmersdorf,52.4821056,13.3187851,Kleine Panther e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
147,Kleine Himmelswolke,"Türkenstraße 5, 13349 Berlin",13349,Wedding,52.553932,13.3485096,Kleine Himmelswolke e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
148,EKT - Kleiner Fratz e.V.,"Triftstraße 27B, 13127 Berlin",13127,Nan,52.6123847,13.4300645,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
149,Kleine Ungeheuer,"Vorbergstraße 2, 10823 Berlin",10823,Schöneberg,52.4888867,13.357571,EKT - Kleine Ungeheuer e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
150,Kleckerburg,"Kirchstraße 22, 10557 Berlin",10557,Moabit,52.5236836,13.3494722,EIKITA Kleckerburg e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
151,Kinderladen Klara Kirschkern,"Nostitzstraße 25, 10961 Berlin",10961,Kreuzberg,52.4900288,13.3899857,Kirschkern e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
152,Kinderladen Klapperkiste,"Soldiner Straße 33, 13359 Berlin",13359,Gesundbrunnen,52.5594199,13.3842856,EKT Klapperkiste e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
153,EKT - Kita-Verein Lichtenrade Ost e.V.,Unknown,Unknown,Nan,52.3943929,13.4191773,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
154,EKT - Kita Karlsgartenstraße e.V.,"Schillerpromenade 29, 12049 Berlin",12049,Neukölln,52.4749504,13.4231777,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
155,EKT - Kita am Karpfenteich /Clara Petudio e.V.,Unknown,Unknown,Nan,52.4834596,13.4693681,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
156,EKT - Kitaverein Mücke e.V.,Unknown,Unknown,Nan,52.4491,13.3818,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
157,Lichtenrader Dreckspatzen,"Lintruper Straße 57, 12305 Berlin",12305,Lichtenrade,52.4086097,13.4028819,Lichtenrader Dreckspatzen e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
158,Kinderladen Lilo Leopard,"Gotenstraße 71, 10829 Berlin",10829,Schöneberg,52.4828936,13.3604337,Kinderladen Lilo Leopard e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
159,EKT - Lima e.V.,"Weichselstraße 38, 12045 Berlin",12045,Neukölln,52.4883983,13.4381518,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
160,EKT – Lindenblüte e.V.,"Forster Straße 56, 10999 Berlin",10999,Kreuzberg,52.4959343,13.4343173,EKT – Lindenblüte e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
161,Loupiot e.V.,"Fuldastraße 37, 12045 Berlin",12045,Neukölln,52.4861289,13.4386908,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
162,Kita Löwenhöhle,Unknown,Unknown,Nan,52.4973665,13.4445658,EKT Löwenhöhle e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
163,EKT - Luftikus,Unknown,Unknown,Nan,52.5463279,13.3183448,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
164,EKT - Kuschelburg e.V.,"Kniephofstraße 7, 12157 Berlin",12157,Steglitz,52.4600164,13.3325365,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
165,L'Angolino,"Ansbacher Straße 41, 10777 Berlin",10777,Schöneberg,52.4988898,13.3406294,L'Angolino e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
166,EKT - Lankwitzer Spielkiste e.V.,Unknown,Unknown,Nan,52.43606,13.34994,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
167,Leierkasten,"Muskauer Straße 43, 10997 Berlin",10997,Nan,52.5020274,13.4295554,EKT Leierkasten e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
168,EKT - Krümelmonster e.V.,Unknown,Unknown,Nan,52.4901945,13.3795205,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
169,Kinderladen Kulleberga,"Altmarkstraße 26, 12169 Berlin",12169,Steglitz,52.4594611,13.342167,Kulleberga e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
170,EKT - Kulturschlüssel e.V.,10965 Berlin,10965,Nan,52.4872582,13.3940627,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
171,EKT - Kurdistan Kultur- und Hilfeverein e.V.,Unknown,Unknown,Nan,52.4699402,13.4379177,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
172,Secret Garden,"Saarbrücker Straße 15, 10405 Berlin",10405,Prenzlauer Berg,52.5310544,13.4130557,Krausnick-Eck e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
173,EKT - Krikelkrakel e.V.,Unknown,Unknown,Nan,52.5715051,13.4102114,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
174,EKT - Kröwalda e.V.,Unknown,Unknown,Nan,52.50161,13.43453,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
175,EKT - Krötenpfuhl e.V.,"Heimstraße 7, 10965 Berlin",10965,Kreuzberg,52.487574,13.396599,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
176,EKT - Krümelbande e.V.,Unknown,Unknown,Nan,52.54657,13.34794,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
177,Kinderladen Krowelstraße,"Krowelstraße 33, 13581 Berlin",13581,Wilhelmstadt,52.5256222,13.1980422,Krowelstraße e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
178,Montessori Kinderhaus-Kolibris,"Sparrstraße 26, 13353 Berlin",13353,Wedding,52.5414235,13.360182,eventus-BILDUNG gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
179,Montessori Gemeinschaftshaus e.V.,"Clayallee 92, 14195 Berlin",14195,Dahlem,52.4596277,13.2755161,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
180,EKT - Mittenmang e.V.,"Christinenstraße 30, 10119 Berlin",10119,Prenzlauer Berg,52.5324336,13.4098838,Eltern-Initiativ-Kindertagesstätte (EKT) Mittenmang e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
181,Kinderladen Felix,"Wexstraße 20, 10715 Berlin",10715,Wilmersdorf,52.4790537,13.3338963,Eikita Felix e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
