school_id,school_name,school_type_de,ownership_en,school_category_de,neighborhood,quarter,postal_code,street,street_number,telephone_number,fax_number,email,website,school_year,school_category_en,schoolyear,students_mfd,students_f,students_m,teachers_mfd,teachers_f,teachers_m,startchancen
07P18,Johannes-Schule Berlin,Freie Waldorfschule,Private,Privatschule,Tempelhof-Schöneberg,Schöneberg,10829,Monumentenstraße,13A,+49 30 70094110,+49 30 700941117,verwaltung@johannes-schule-berlin.de,http://www.johannes-schule-berlin.de,2024/25,Private School,,,,,,,,False
07P19,Freie Schule Schöneberg (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Tempelhof-Schöneberg,Schöneberg,10827,Hauptstraße,27,+49 30 89009600,+49 30,schulkoordination@freie-schule-schoeneberg.de,http://www.freie-schule-schoeneberg.de,2024/25,Private School,,,,,,,,False
07P20,Rudolf Steiner Bildungszentrum gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Tempelhof-Schöneberg,Schöneberg,10829,Monumentenstraße,13B,+49 30 684028630,+49 30 684028677,post@freie-fachschule-berlin.de,,2024/25,Private School,,,,,,,,False
07P21,BBA-Akademie für Immobilienwirtschaft e.V.,Berufsschule,Private,Privatschule,Tempelhof-Schöneberg,Friedenau,12159,Hauptstraße,78,+49 30 2308550,+49 30,kontakt@bba-campus.de,https://www.bba-campus.de,2024/25,Private School,,,,,,,,False
07P22,WBS Training Schulen gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Tempelhof-Schöneberg,Tempelhof,12099,Lorenzweg,5,+49 30 24326902,+49 30 34727919,schulen.berlin@wbs-schulen.de,http://www.wbs-schulen.de,2024/25,Private School,,,,,,,,False
07S01,Prignitz-Schule,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Tempelhof-Schöneberg,Schöneberg,12157,Pöppelmannstraße,2,+49 30 902776932,+49 30 902774538,07S01@07S01.schule.berlin.de,https://prignitz-schule-berlin.de,2024/25,Special Needs School,2024/25,189.0,56.0,133.0,43.0,30.0,13.0,True
07S03,Steinwald-Schule,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Tempelhof-Schöneberg,Marienfelde,12277,Hanielweg,7,+49 30 902774139,+49 30 902774140,schulleitung@steinwald.schule.berlin.de,http://www.steinwald-schule-berlin.de,2024/25,Special Needs School,2024/25,117.0,40.0,77.0,26.0,23.0,3.0,False
07S04,Marianne-Cohn-Schule,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Tempelhof-Schöneberg,Tempelhof,12099,Holzmannstraße,7,+49 30 902772555,+49 30 902772558,sekretariat@cohn.schulen-ts.de,https://www.marianne-cohn-schule.de,2024/25,Special Needs School,2024/25,126.0,48.0,78.0,27.0,21.0,6.0,False
07Y01,Robert-Blum-Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Schöneberg,10829,Kolonnenstraße,21,+49 30 902777172,+49 30 902777823,sekretariat@robert-blum-schule.de,http://www.robert-blum-schule.de,2024/25,Academic Secondary School,2024/25,768.0,450.0,318.0,68.0,49.0,19.0,False
07Y02,Rückert-Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Schöneberg,10825,Mettestraße,8,+49 30 902777173,+49 30 902774351,schulleitung@rueckert-gymnasium-berlin.de,http://www.rueckert-gymnasium.berlin,2024/25,Academic Secondary School,2024/25,791.0,398.0,393.0,68.0,34.0,34.0,False
07Y03,Rheingau-Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Friedenau,12161,Schwalbacher Straße,3,+49 30 902777920,+49 30 902774365,sekretariat@rheingau-gymnasium.de,http://www.rheingau-gymnasium.de,2024/25,Academic Secondary School,2024/25,725.0,409.0,316.0,60.0,34.0,26.0,False
07Y04,Paul-Natorp-Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Friedenau,12161,Goßlerstraße,13,+49 30 902777921,+49 30 902777141,sekretariat@natorp-gymnasium.de,http://www.natorp.de,2024/25,Academic Secondary School,2024/25,811.0,420.0,391.0,68.0,42.0,26.0,False
07Y05,Luise-Henriette-Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Mariendorf,12105,Kurfürstenstraße,53,+49 30 902772678,+49 30 902772737,sekretariat@l-h-g.de,http://www.luise-henriette-berlin.de,2024/25,Academic Secondary School,2024/25,473.0,246.0,227.0,46.0,32.0,14.0,False
07Y06,Askanisches Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Tempelhof,12103,Kaiserin-Augusta-Straße,19,+49 30 902772679,+49 30 902772695,sekretariat@askanisches-gymnasium.de,http://www.askanisches-gymnasium.de,2024/25,Academic Secondary School,2024/25,741.0,395.0,346.0,57.0,29.0,28.0,False
07Y07,Eckener-Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Mariendorf,12105,Kaiserstraße,17,+49 30 902777448,+49 30 902777450,info@eckener-gymnasium.de,http://www.eckener-gymnasium.de,2024/25,Academic Secondary School,2024/25,740.0,366.0,374.0,59.0,35.0,24.0,False
07Y08,Ulrich-von-Hutten-Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Lichtenrade,12307,Rehagener Straße,35,+49 30 902778244,+49 30 902778240,uvh@uvh-online.de,https://www.ulrich-von-hutten-gymnasium.de,2024/25,Academic Secondary School,2024/25,839.0,441.0,398.0,69.0,36.0,33.0,False
07Y09,Georg-Büchner-Gymnasium,Gymnasium,Public,Gymnasium,Tempelhof-Schöneberg,Lichtenrade,12305,Lichtenrader Damm,224,+49 30 902778208,+49 30 902778261,sekretariat@gbgonline.de,http://www.gbgonline.de,2024/25,Academic Secondary School,2024/25,580.0,317.0,263.0,50.0,26.0,24.0,False
08A10,VHS Neukölln - Otto-Suhr / Tannenhofschule,Volkshochschule,Public,Andere Schule,Neukölln,Neukölln,12049,Mahlower Straße,23,+49 30 6921782,+49 30 69506189,sekretariat@zbw-neukoelln.schule.berlin.de,https://zbw-neukoelln.de,2024/25,Other School,,,,,,,,False
08B01,Annedore-Leber-Oberschule,Berufsschule mit sonderpäd. Aufgaben,Public,Berufsschule,Neukölln,Britz,12359,Paster-Behrens-Straße,88,+49 30 66588361,+49 30 66588363,sekr.br@aloberlin.de,https://www.aloberlin.de,2024/25,Vocational School,2024/25,758.0,245.0,513.0,61.0,35.0,26.0,False
08B02,"Lise-Meitner-Schule (OSZ Chemie, Physik und Biologie)",Oberstufenzentrum,Public,Berufsschule,Neukölln,Gropiusstadt,12351,Lipschitzallee,25,+49 30 6606890,+49 30 66068960,sekretariat@osz-lise-meitner.eu,https://www.osz-lise-meitner.eu,2024/25,Vocational School,2024/25,1190.0,510.0,680.0,106.0,61.0,45.0,True
08B04,OSZ Informations- und Medizintechnik,Oberstufenzentrum,Public,Berufsschule,Neukölln,Britz,12359,Haarlemer Straße,23,+49 30 225027800,+49 30 225027809,dahms@oszimt.de,https://www.oszimt.de,2024/25,Vocational School,2024/25,2721.0,498.0,2223.0,123.0,45.0,78.0,True
08B05,Carl-Legien-Schule (Schulbetrieb an 01B04),Kombinierte berufliche Schule,Public,Berufsschule,Mitte,Wedding,13349,Schwyzer Straße,6,+49 30,+49 30,,,2024/25,Vocational School,2024/25,56.0,39.0,17.0,7.0,6.0,1.0,False
08G01,Rixdorfer Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12043,Donaustraße,120,+49 30 6139260,+49 30 61303913,berlin.08G01@t-online.de,https://rixdorfer.schule.de,2024/25,Primary School,2024/25,362.0,171.0,191.0,41.0,28.0,13.0,True
08G02,Theodor-Storm-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12043,Hobrechtstraße,76,+49 30 60690180,+49 30 61303320,sekretariat@theodor-storm.schule.berlin.de,https://www.theodor-storm-grundschule.de,2024/25,Primary School,2024/25,184.0,85.0,99.0,25.0,17.0,8.0,True
08G03,Hans-Fallada-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12059,Harzer Straße,73,+49 30 632250670,+49 30 68894345,hans-fallada-schule@gmx.de,https://www.hans-fallada-schule.de,2024/25,Primary School,2024/25,439.0,211.0,228.0,45.0,34.0,11.0,True
08G05,Elbe-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12045,Elbestraße,11,+49 30 632250880,+49 30 68237067,berlin-08g05@elbeschule.de,http://www.elbeschule.de,2024/25,Primary School,2024/25,248.0,110.0,138.0,29.0,19.0,10.0,True
08G06,Karl-Weise-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12049,Weisestraße,20,+49 30 634130280,+49 30 6271442,08G06@08G06.schule.berlin.de,https://karl-weise-schule.de,2024/25,Primary School,2024/25,370.0,196.0,174.0,29.0,19.0,10.0,False
08G07,Hermann-Boddin-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12053,Boddinstraße,55,+49 30 68874410,+49 30 68874421,08G07@08G07.schule.berlin.de,https://boddin-schule.de,2024/25,Primary School,2024/25,270.0,130.0,140.0,26.0,18.0,8.0,True
08G08,Karlsgarten-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12049,Karlsgartenstraße,7,+49 30 62791420,+49 30 62791442,08G08.schule@karlsgarten.de,http://www.karlsgarten.de,2024/25,Primary School,2024/25,482.0,218.0,264.0,40.0,31.0,9.0,False
08G09,Regenbogen-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12053,Morusstraße,32,+49 30 6898030,+49 30 6820067,schulleitung@regenbogen.schule.berlin.de,https://regenbogen-grundschule.de,2024/25,Primary School,2024/25,514.0,239.0,275.0,41.0,37.0,4.0,False
08G11,Schliemann-Grundschule,Grundschule,Public,Grundschule,Neukölln,Rudow,12355,Groß-Ziethener Chaussee,81,+49 30 6636053,+49 30 6632321,sekretariat@schliemann-grundschule.de,http://www.schliemann-grundschule.de,2024/25,Primary School,2024/25,622.0,331.0,291.0,44.0,34.0,10.0,False
08G12,Peter-Petersen-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12053,Jonasstraße,15,+49 30 6322506821,+49 30 56824824,info@pps-berlin.de,https://www.pps-berlin.de,2024/25,Primary School,2024/25,296.0,128.0,168.0,24.0,19.0,5.0,False
08G13,Bruno-Taut-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12359,Bruno-Taut-Ring,9C,+49 30 60972490,+49 30 60972496,Berlin_08G13@versanet.de,https://bruno-taut-schule.de,2024/25,Primary School,2024/25,535.0,245.0,290.0,41.0,34.0,7.0,False
08G14,Konrad-Agahd-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12053,Thomasstraße,39,+49 30 632250680,+49 30 68237212,schulleitung@schule.agahd.berlin.de,http://www.agahd.net,2024/25,Primary School,2024/25,254.0,126.0,128.0,23.0,15.0,8.0,True
08G15,Hermann-Sander-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12051,Mariendorfer Weg,69,+49 30 290276350,+49 30 290276370,sekretariat@h-sander.schule.berlin.de,http://www.hermann-sander-schule.de,2024/25,Primary School,2024/25,577.0,283.0,294.0,42.0,28.0,14.0,True
08G16,Hugo-Heimann-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Gropiusstadt,12353,Hugo-Heimann-Straße,20,+49 30 6679230,+49 30 66792399,sekretariat@hugoheimann.schule.berlin.de,http://www.hugoheimannschule.de,2024/25,Primary School,2024/25,349.0,174.0,175.0,30.0,25.0,5.0,True
08G17,Richard-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12055,Richardplatz,14,+49 30 290283100,+49 30 290283109,08G17@08G17.schule.berlin.de,http://www.richard-grundschule.de,2024/25,Primary School,2024/25,568.0,321.0,247.0,47.0,32.0,15.0,False
08G18,Eduard-Mörike-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12059,Stuttgarter Straße,35,+49 30 680856890,+49 30 68895622,schulleitung@ems-neukoelln.de,http://www.ems-neukoelln.de,2024/25,Primary School,2024/25,302.0,151.0,151.0,28.0,18.0,10.0,True
08G19,Herman-Nohl-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12347,Hannemannstraße,68,+49 30 62008330,+49 30 62008344,08G19@08G19.schule.berlin.de,https://www.herman-nohl.de,2024/25,Primary School,2024/25,496.0,246.0,250.0,51.0,37.0,14.0,False
08G20,Sonnen-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12057,Dammweg,228,+49 30 68975090,+49 30 689750999,sekretariat@sonnen.schule.berlin.de,https://sonnen-grundschule.de,2024/25,Primary School,2024/25,328.0,165.0,163.0,31.0,19.0,12.0,True
08G21,Silberstein-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12051,Silbersteinstraße,42,+49 30 62008922,+49 30 62845765,info@silberstein-schule.de,https://www.silberstein-schule.de,2024/25,Primary School,2024/25,337.0,154.0,183.0,27.0,20.0,7.0,True
08G22,Schule am Regenweiher (Grundschule),Grundschule,Public,Grundschule,Neukölln,Gropiusstadt,12351,Johannisthaler Chaussee,328,+49 30 6044012,+49 30 66708150,sekretariat@regenweiher.schule.berlin.de,http://www.schule-am-regenweiher.de,2024/25,Primary School,2024/25,382.0,202.0,180.0,32.0,30.0,2.0,True
08G23,Zürich-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12347,Wederstraße,49,+49 30 60902970,+49 30 62843958,Sekretariat@zuerich.schule.berlin.de,https://www.zuerich-schule-berlin.de,2024/25,Primary School,2024/25,380.0,200.0,180.0,36.0,32.0,4.0,False
08G24,Schule am Teltowkanal (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12347,Rungiusstraße,46,+49 30 627397990,+49 30 6255079,08G24@08G24.schule.berlin.de,http://www.schule-am-teltowkanal.de,2024/25,Primary School,2024/25,379.0,188.0,191.0,37.0,28.0,9.0,True
08G25,Michael-Ende-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Rudow,12355,Neuhofer Straße,41,+49 30 74075580,+49 30 6691810,sekretariat@michael-ende.schule.berlin.de,http://www.michael-ende-schule-berlin.de,2024/25,Primary School,2024/25,431.0,230.0,201.0,35.0,32.0,3.0,False
08G26,Christoph-Ruden-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Buckow,12349,An den Achterhöfen,13,+49 30 7421014,+49 30 74377997,sekretariat@08G26.schule.berlin.de,https://christoph-ruden-schule.de,2024/25,Primary School,2024/25,310.0,154.0,156.0,30.0,24.0,6.0,True
08G27,Oskar-Heinroth-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12359,Rohrdommelweg,1,+49 30 6021042,+49 30 6661822,08G27@08G27.schule.berlin.de,https://oskar-heinroth-schule.de,2024/25,Primary School,2024/25,651.0,338.0,313.0,51.0,36.0,15.0,False
08G28,Matthias-Claudius-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Rudow,12355,Köpenicker Straße,148,+49 30 60972130,+49 30 6691866,post@mcgs.berlin,http://www.mcgs.berlin,2024/25,Primary School,2024/25,595.0,275.0,320.0,42.0,35.0,7.0,False
08G29,Wetzlar-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Britz,12351,Tischlerzeile,34,+49 30 6051007,+49 30 66708035,08G29@08G29.schule.berlin.de,https://www.wetzlar-schule.de,2024/25,Primary School,2024/25,413.0,212.0,201.0,37.0,31.0,6.0,False
08G30,Schule am Sandsteinweg (Grundschule),Grundschule,Public,Grundschule,Neukölln,Buckow,12349,Hornblendeweg,2,+49 30 762860,+49 30 7628622,sekretariat@sams.schule.berlin.de,http://www.sams.gs,2024/25,Primary School,2024/25,758.0,383.0,375.0,46.0,38.0,8.0,False
08G31,Janusz-Korczak-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Gropiusstadt,12353,Wildhüterweg,5,+49 30 67066630,+49 30 6042068,sekretariat@jkgs.schule.berlin.de,https://jkgs-berlin.de,2024/25,Primary School,2024/25,326.0,148.0,178.0,29.0,22.0,7.0,False
08G33,Schule am Fliederbusch (Grundschule),Grundschule,Public,Grundschule,Neukölln,Rudow,12357,Kornradenstraße,2,+49 30 60972260,+49 30 60972269,sekretariat@fliederbusch.schule.berlin.de,https://www.schule-am-fliederbusch.de,2024/25,Primary School,2024/25,375.0,185.0,190.0,37.0,25.0,12.0,True
08G34,Lisa-Tetzner-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Buckow,12353,Hasenhegerweg,12,+49 30 660688701,+49 30 660688814,sekretariat@08G34.schule.berlin.de,http://www.lisa-tetzner.de,2024/25,Primary School,2024/25,430.0,203.0,227.0,36.0,27.0,9.0,True
08G35,Schule in der Köllnischen Heide (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12057,Hänselstraße,6,+49 30 68296013,+49 30 68597355,sekretariat@grundheide.schule.berlin.de,https://www.skh.berlin,2024/25,Primary School,2024/25,617.0,318.0,299.0,49.0,37.0,12.0,True
08G36,Löwenzahn-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12055,Drorystraße,3,+49 30 68390500,+49 30 683905014,sekretariat@loewenzahn.schule.berlin.de,http://www.loewenzahn-schule.de,2024/25,Primary School,2024/25,277.0,138.0,139.0,23.0,14.0,9.0,True
08G37,Rose-Oehmichen-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Rudow,12355,Lieselotte-Berger-Straße,65,+49 30 6698810,+49 30 66988129,sekretariat@08g37.schule.berlin.de,http://www.rose-oehmichen-schule-berlin.de,2024/25,Primary School,2024/25,301.0,150.0,151.0,26.0,22.0,4.0,False
08K01,Walter-Gropius-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Gropiusstadt,12351,Fritz-Erler-Allee,86,+49 30 6009080,+49 30 60090838,Gemeinschaftsschule@walter-gropius-schule-berlin.de,https://walter-gropius-schule-berlin.de,2024/25,Integrated Secondary School,2024/25,1050.0,525.0,525.0,113.0,74.0,39.0,True
08K02,Hermann-von-Helmholtz-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Gropiusstadt,12353,Wutzkyallee,68,+49 30 6097170,+49 30 60971738,info@hvhschule.de,https://www.hvhschule.de,2024/25,Integrated Secondary School,2024/25,854.0,402.0,452.0,84.0,54.0,30.0,True
08K03,Otto-Hahn-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Britz,12359,Buschkrugallee,63,+49 30 62739790,+49 30 627397955,sekretariat@ohs.berlin,https://ohs.berlin,2024/25,Integrated Secondary School,2024/25,807.0,328.0,479.0,77.0,36.0,41.0,True
08K04,Heinrich-Mann-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Buckow,12353,Gerlinger Straße,22,+49 30 742080,+49 30 74208231,08K04@08K04.schule.berlin.de,https://heinrichmannschule.de,2024/25,Integrated Secondary School,2024/25,452.0,186.0,266.0,44.0,25.0,19.0,True
08K05,Clay-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Rudow,12355,Neudecker Weg,22,+49 30 66004 0,+49 30 66004 200,sekretariat@clay-schule.de,https://www.clay-schule.de,2024/25,Integrated Secondary School,2024/25,1063.0,562.0,501.0,99.0,53.0,46.0,False
08K06,Fritz-Karsen-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Britz,12359,Onkel-Bräsig-Straße,76,+49 30 6090010,+49 30 60900115,sekretariat@fritz-karsen.de,https://www.fritz-karsen.de,2024/25,Integrated Secondary School,2024/25,1219.0,603.0,616.0,121.0,75.0,46.0,False
08K08,Gemeinschaftsschule auf dem Campus Rütli,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Neukölln,12045,Rütlistraße,41,+49 30 600347620,+49 30 61309896,schulleitung@campusruetli.de,http://www.campusruetli.de,2024/25,Integrated Secondary School,2024/25,966.0,461.0,505.0,118.0,74.0,44.0,False
08K09,Röntgen-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Alt-Treptow,12435,Wildenbruchstraße,53,+49 30 29027640,+49 30 290276444,08K09@08K09.schule.berlin.de,https://www.roentgen-sekundarschule.de,2024/25,Integrated Secondary School,2024/25,404.0,199.0,205.0,43.0,30.0,13.0,True
08K10,Zuckmayer-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Neukölln,12053,Kopfstraße,55,+49 30 6887475,+49 30 68874770,08K10@08K10.schule.berlin.de,https://zuckmayer-schule.de,2024/25,Integrated Secondary School,2024/25,409.0,203.0,206.0,43.0,30.0,13.0,True
08K11,Alfred-Nobel-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Britz,12347,Britzer Damm,164,+49 30 6064032,+49 30 60081498,sekretariat@nobel.schule.berlin.de,https://alfred-nobel-schule.de,2024/25,Integrated Secondary School,2024/25,540.0,234.0,306.0,52.0,31.0,21.0,False
08K12,Kepler-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Neukölln,12057,Zwillingestraße,21,+49 30 221994400,+49 30 68598008,08K12@08K12.schule.berlin.de,https://kepler-schule.de,2024/25,Integrated Secondary School,2024/25,374.0,173.0,201.0,45.0,26.0,19.0,True
08K13,Gemeinschaftsschule Campus Efeuweg,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Gropiusstadt,12357,Efeuweg,34,+49 30 6669040,+49 30 66690427,sekretariat@campus-efeuweg.schule.berlin.de,http://www.gemeinschaftsschule.campus-efeuweg.de,2024/25,Integrated Secondary School,2024/25,761.0,363.0,398.0,71.0,48.0,23.0,True
08P01,Johann-Georg-Elser-Schule (Grundschule),Grundschule,Private,Privatschule,Neukölln,Neukölln,12049,Mahlower Straße,23,+49 30 60975622,+49 30 60975695,neuzeitlich-christlich@t-online.de,http://www.nc-init.de,2024/25,Private School,,,,,,,,False
08P02,Katholische Schule Sankt Marien (Grundschule),Grundschule,Private,Privatschule,Neukölln,Gropiusstadt,12353,Hugo-Heimann-Straße,2,+49 30 6052032,+49 30 66707578,Sekretariat@kssm-gs.schulerzbistum.de,http://www.marien-grundschule.de,2024/25,Private School,,,,,,,,False
08P03,Evangelische Schule Neukölln (Integrierte Sekundarschule),Integrierte Sekundarschule,Private,Privatschule,Neukölln,Neukölln,12053,Mainzer Straße,47,+49 30 6242027,+49 30 6242028,buero@evangelische-schule-neukoelln.de,https://evangelische-schule-neukoelln.de,2024/25,Private School,,,,,,,,False
08P04,Katholische Schule Sankt Marien,Kombinierte allgemein bildende Schule,Private,Privatschule,Neukölln,Neukölln,12043,Donaustraße,58,+49 30 39881620,+49 30 398816230,sekretariat@kssm.schulerzbistum.de,https://marienschule-berlin.de,2024/25,Private School,,,,,,,,False
08P08,Cenfila gGmbH,Berufsfachschule,Private,Privatschule,Neukölln,Neukölln,12057,Karl-Marx-Straße,255,+49 30 667767970,+49 30 667767979,info@acenta-berlin.de,https://cenfila.de,2024/25,Private School,,,,,,,,False
08P09,MeineSchuleBerlin (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Neukölln,Neukölln,12051,Delbrückstraße,18,+49 1735647797,+49 30,meineschuleberlin@gmx.de,http://www.MeineSchuleBerlin.org,2024/25,Private School,,,,,,,,False
08P13,b-trend-setting gGmbH,Berufsschule,Private,Privatschule,Neukölln,Neukölln,12055,Lahnstraße,19,+49 30 921 028 980,+49 30,info@b-trend.academy,https://www.b-trend.academy,2024/25,Private School,,,,,,,,False
08P15,IB-Berlin-Brandenburg gGmbH - Medizinische Akademie Berlin,Kombinierte berufliche Schule,Private,Privatschule,Neukölln,Neukölln,13347,Neuköllnische Allee,10,+49 30 25292090,+49 30 252920929,sozialberufe-berlin@ib.de,https://www.med-akademie.de,2024/25,Private School,,,,,,,,False
08P17,DAA - Deutsche Angestellten-Akademie GmbH,Fachschule,Private,Privatschule,Neukölln,Britz,12349,Buckower Damm,114,+49 30 78902341,+49 30 78902444,info.berlin@daa.de,http://www.daa-berlin.de,2024/25,Private School,,,,,,,,False
08S01,Adolf-Reichwein-Schule,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Neukölln,12059,Sonnenallee,188,+49 30 63225111,+49 30 63225121,sekretariat@adolf-reichwein.schule.berlin.de,http://www.adolf-reichwein-schule.com,2024/25,Special Needs School,2024/25,155.0,61.0,94.0,36.0,24.0,12.0,False
08S04,Schule am Zwickauer Damm,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Rudow,12353,Zwickauer Damm,17,+49 30 6616079,+49 30 6620906,Schule_am_Zwickauer_Damm1@t-online.de,http://www.schule-am-zwickauer-damm.de,2024/25,Special Needs School,2024/25,228.0,88.0,140.0,37.0,21.0,16.0,True
08S05,Schule am Hasenhegerweg,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Buckow,12353,Hasenhegerweg,12,+49 30 660688702,+49 30 660688816,sekretariat@08S05.schule.berlin.de,http://www.hasenhegerweg.de,2024/25,Special Needs School,2024/25,103.0,38.0,65.0,29.0,20.0,9.0,True
08S06,Hans-Fallada-Schule,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Neukölln,12059,Harzer Straße,73,+49 30 6322506724,+49 30 68894345,hans-fallada-schule@gmx.de,http://www.hans-fallada-schule.de,2024/25,Special Needs School,2024/25,84.0,26.0,58.0,20.0,14.0,6.0,True
08S07,Schule am Bienwaldring,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Buckow,12349,Breitunger Weg,1,+49 30 7430100,+49 30 7005955,08S07@08S07.schule.berlin.de,http://www.schule-am-bienwaldring.de,2024/25,Special Needs School,2024/25,177.0,74.0,103.0,40.0,33.0,7.0,False
08S08,Schilling-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Britz,12359,Paster-Behrens-Straße,81,+49 30 6000272,+49 30 6010177,schulleitung@schillingschule.de,http://www.schillingschule.de,2024/25,Special Needs School,2024/25,275.0,101.0,174.0,71.0,55.0,16.0,False
08S09,Schule an der Windmühle,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Buckow,12349,Buckower Damm,176,+49 30 609724020,+49 30 609724015,08S09@08S09.schule.berlin.de,http://www.schule-an-der-windmuehle.de,2024/25,Special Needs School,2024/25,51.0,15.0,36.0,15.0,9.0,6.0,False
08Y01,Albrecht-Dürer-Gymnasium,Gymnasium,Public,Gymnasium,Neukölln,Neukölln,12051,Emser Straße,132,+49 30 221994310,+49 30 221994343,08Y01@08Y01.schule.berlin.de,https://albrecht-duerer-gymnasium.de,2024/25,Academic Secondary School,2024/25,711.0,347.0,364.0,58.0,37.0,21.0,False
08Y02,Albert-Schweitzer-Gymnasium,Gymnasium,Public,Gymnasium,Neukölln,Neukölln,12043,Karl-Marx-Straße,14,+49 30 225009830,+49 30 225009854,sekretariat@die-schweitzer.de,https://www.die-schweitzer.de,2024/25,Academic Secondary School,2024/25,609.0,380.0,229.0,60.0,33.0,27.0,False
