Unnamed: 0,detail_url,raw_info,type,price_euro,number_of_rooms,surface_m2,floor,street,street,house_number,neighbourhood,district,city,postal_code,first_tenant
530,https://www.immowelt.de/expose/038a0d14-e69c-426c-834f-b371b97efbf7?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_XL,"Wohnung zur Miete 1.174 € 2 Zimmer 66,8 m² 2. Geschoss An der Villa Bolle 6B Köpenick Berlin 12557",Wohnung,1174,2,66.8,2,An der Villa Bolle,An der Villa Bolle,6B,Köpenick,,Berlin,12557,no
531,https://www.immowelt.de/expose/e94f5396-6d19-42b5-b6d3-fce0e9e2859b?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete - Erstbezug 1.560 € 3 Zimmer 76,1 m² 2. Geschoss frei ab 01.09.2025 Markgrafenstr 12 Mariendorf Berlin 12105",Wohnung,1560,3,76.1,2,Markgrafenstr,Markgrafenstr,12,Mariendorf,,Berlin,12105,yes
532,https://www.immowelt.de/expose/2f8a3825-3eb6-4687-bcc6-c93535346b0e?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete - Erstbezug 1.995 € 4 Zimmer 93,5 m² 1. Geschoss Martin-Luther Str. 50 Schöneberg Berlin 10779",Wohnung,1995,4,93.5,1,Martin-Luther Straße,Martin-Luther Straße,50,Schöneberg,,Berlin,10779,yes
533,https://www.immowelt.de/expose/05c25f0c-8ec6-43c3-8f9a-bdc008ffce8f?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_M,"Studio zur Miete - Erstbezug 1.755 € 3 Zimmer 81,1 m² 1. Geschoss frei ab 01.10.2025 Falkenberger Straße 145b Weißensee Berlin 13088",Studio,1755,3,81.1,1,Falkenberger Straße,Falkenberger Straße,145b,Weißensee,,Berlin,13088,yes
534,https://www.immowelt.de/expose/81b57bcb-5eb2-4844-b643-b5165bd07b76?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_M,"Studio zur Miete - Erstbezug 1.771 € 3 Zimmer 81,8 m² 1. Geschoss frei ab 01.10.2025 Falkenberger Straße 145b Weißensee Berlin 13088",Studio,1771,3,81.8,1,Falkenberger Straße,Falkenberger Straße,145b,Weißensee,,Berlin,13088,yes
535,https://www.immowelt.de/projekte/expose/k29p832?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_XL,Haus zur Miete - Erstbezug 2.165 € 5 Zimmer 159 m² frei ab sofort von-Hake-Straße 1 Schönwalde-Dorf Schönwalde-Glien 14621,Haus,2165,5,159,,von-Hake-Straße,von-Hake-Straße,1,Schönwalde-Dorf,,Schönwalde-Glien,14621,yes
536,https://www.immowelt.de/expose/b3c3e404-76c8-4e01-a5d6-82fab5d3fa28?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete 1.390 € 2 Zimmer 65 m² 1. Geschoss Fürstenwalder Allee 27 Rahnsdorf Berlin 12589,Wohnung,1390,2,65,1,Fürstenwalder Allee,Fürstenwalder Allee,27,Rahnsdorf,,Berlin,12589,no
537,https://www.immowelt.de/expose/6faa2ffb-b1b8-471a-9cc1-e89b4b933d91?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete 1.600 € 3 Zimmer 100 m² 1. Geschoss Florian-Geyer-Str. 106 Adlershof Berlin 12489,Wohnung,1600,3,100,1,Florian-Geyer-Straße,Florian-Geyer-Straße,106,Adlershof,,Berlin,12489,no
538,https://www.immowelt.de/expose/8ad4bb32-6206-40fe-867f-54daea1146b0?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_XL,"Wohnung zur Miete 1.778 € 3 Zimmer 89,5 m² 2. Geschoss frei ab 01.10.2025 Müggelseedamm 174 Friedrichshagen Berlin 12587",Wohnung,1778,3,89.5,2,Müggelseedamm,Müggelseedamm,174,Friedrichshagen,,Berlin,12587,no
539,https://www.immowelt.de/expose/e9de0555-0b5f-4b7e-9eb1-b6e376cda696?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete - Erstbezug 3.238 € 4 Zimmer 102,4 m² frei ab sofort Dunckerstr. 60 Prenzlauer Berg Berlin 10439",Wohnung,3238,4,102.4,,DunckerStraße,DunckerStraße,60,Prenzlauer Berg,,Berlin,10439,yes
540,https://www.immowelt.de/expose/4c163466-8af2-4730-b9a1-5eab3406c0e4?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_L,Wohnung zur Miete - Erstbezug 1.295 € 2 Zimmer 58 m² 1. Geschoss frei ab sofort Martin Luther Str. 50 Schöneberg Berlin 10779,Wohnung,1295,2,58,1,Martin Luther Straße,Martin Luther Straße,50,Schöneberg,,Berlin,10779,yes
541,https://www.immowelt.de/expose/9ff8a543-3725-4cb7-94d7-7c8abfcab461?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_M,Einfamilienhaus zur Miete 3.500 € 7 Zimmer 200 m² 700 m² Grundstück frei ab 01.09.2025 Gößweinsteiner Gang 32a Kladow Berlin 14089,Haus,3500,7,200,,Gößweinsteiner Gang,Gößweinsteiner Gang,32a,Kladow,,Berlin,14089,no
542,https://www.immowelt.de/expose/a92765a0-9103-4a6a-82a3-8b72fe909946?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.840 € 3 Zimmer 97 m² 1. Geschoss Heinrich-Hertz-Straße 34 Siemensstadt Berlin 13629,Wohnung,1840,3,97,1,Heinrich-Hertz-Straße,Heinrich-Hertz-Straße,34,Siemensstadt,,Berlin,13629,no
543,https://www.immowelt.de/expose/4a76c07c-c176-435b-b280-3f22a75b373d?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D17&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.830 € 3 Zimmer 96 m² 3. Geschoss Heinrich-Hertz-Straße 38 Siemensstadt Berlin 13629,Wohnung,1830,3,96,3,Heinrich-Hertz-Straße,Heinrich-Hertz-Straße,38,Siemensstadt,,Berlin,13629,no
544,https://www.immowelt.de/expose/167d7b76-ac01-4183-bb44-3fcd41d98548?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,"Wohnung zur Miete - Erstbezug 1.280 € 2 Zimmer 63,6 m² EG An der Brücke 3 Grünau Berlin 12527",Wohnung,1280,2,63.6,0,An der Brücke,An der Brücke,3,Grünau,,Berlin,12527,yes
545,https://www.immowelt.de/expose/8d33eda1-87b3-4e03-b3e3-8d5fd263fa47?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 821 € 2 Zimmer 64,9 m² 1. Geschoss frei ab sofort Tiriotstr. 12 Französisch Buchholz Berlin 13127",Wohnung,821,2,64.9,1,TiriotStraße,TiriotStraße,12,Französisch Buchholz,,Berlin,13127,no
546,https://www.immowelt.de/expose/ed0c8c2d-8080-4ff5-be43-608c24f85a31?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 800 € 2 Zimmer 52,3 m² EG frei ab sofort Metropolitan Park 16 Staaken Berlin 13591",Wohnung,800,2,52.3,0,Metropolitan Park,Metropolitan Park,16,Staaken,,Berlin,13591,no
547,https://www.immowelt.de/expose/9f4deb0c-8f4d-4092-9ead-59dd72bfc3d7?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete - Erstbezug 1.360 € 3 Zimmer 63,3 m² Dachgeschoss, 3. Geschoss frei ab 01.11.2025 Hartriegelstraße 130C Niederschöneweide Berlin 12439",Wohnung,1360,3,63.3,3,Hartriegelstraße,Hartriegelstraße,130C,Niederschöneweide,,Berlin,12439,yes
548,https://www.immowelt.de/expose/eea6c754-796c-4a8e-989a-9f48082601c8?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.350 € 2 Zimmer 64 m² frei ab 01.09.2025 Erich-Nehlhans-Str. 29 Prenzlauer Berg Berlin 10247,Wohnung,1350,2,64,,Erich-Nehlhans-Straße,Erich-Nehlhans-Straße,29,Prenzlauer Berg,,Berlin,10247,no
549,https://www.immowelt.de/expose/4d8bf606-03c3-4fda-b28e-9234c3fc8301?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete - Erstbezug 999 € 1 Zimmer 46 m² 3. Geschoss Fritz-Reuter-Str.3 Schöneberg Berlin 10827,Wohnung,999,1,46,3,Fritz-Reuter-Straße,Fritz-Reuter-Straße,3,Schöneberg,,Berlin,10827,yes
550,https://www.immowelt.de/expose/859ecaeb-6f40-4db4-a495-674e1ba464d3?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,"Studio zur Miete 752 € 1 Zimmer 16,9 m² EG frei ab 01.10.2025 Rathenaustraße Oberschöneweide Berlin 12459",Studio,752,1,16.9,0,Rathenaustraße,Rathenaustraße ,,Oberschöneweide,,Berlin,12459,no
551,https://www.immowelt.de/expose/e7ce297f-4715-4126-af41-5c8ca75dd910?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Studio zur Miete 1.800 € 3 Zimmer 71 m² EG frei ab 15.08.2025 Pflügerstraße Kreuzberg Berlin 12047,Studio,1800,3,71,0,Pflügerstraße,Pflügerstraße ,,Kreuzberg,,Berlin,12047,no
552,https://www.immowelt.de/expose/7947f242-3a70-45c5-96bf-0ab482b9f620?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Studio zur Miete 1.200 € 2 Zimmer 52 m² EG frei ab 01.10.2025 Mühlenstraße Pankow Berlin 13187,Studio,1200,2,52,0,Mühlenstraße,Mühlenstraße ,,Pankow,,Berlin,13187,no
553,https://www.immowelt.de/projekte/expose/k29p832?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete - Erstbezug 2.165 € 5 Zimmer 159 m² 3. Geschoss frei ab sofort von-Hake-Straße 3 Schönwalde-Dorf Schönwalde-Glien 14621,Wohnung,2165,5,159,3,von-Hake-Straße,von-Hake-Straße,3,Schönwalde-Dorf,,Schönwalde-Glien,14621,yes
554,https://www.immowelt.de/expose/80589bed-482a-4b7a-a8d6-d9c013f029c0?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,"Studio zur Miete 550 € 1 Zimmer 10,5 m² EG frei ab 01.10.2025 Ostendstraße Oberschöneweide Berlin 12459",Studio,550,1,10.5,0,Ostendstraße,Ostendstraße ,,Oberschöneweide,,Berlin,12459,no
555,https://www.immowelt.de/expose/127bfa2e-a2e1-45a6-ac52-d71759e3c48e?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Studio zur Miete 550 € 1 Zimmer 12 m² EG frei ab 01.11.2025 Ostendstraße Oberschöneweide Berlin 12459,Studio,550,1,12,0,Ostendstraße,Ostendstraße ,,Oberschöneweide,,Berlin,12459,no
556,https://www.immowelt.de/expose/526b11ca-e5ba-4c7c-9f42-780ae4111923?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,"Studio zur Miete 545 € 1 Zimmer 11,9 m² EG frei ab 01.10.2025 Ostendstraße Oberschöneweide Berlin 12459",Studio,545,1,11.9,0,Ostendstraße,Ostendstraße ,,Oberschöneweide,,Berlin,12459,no
557,https://www.immowelt.de/expose/6dbd816f-2686-4c8b-bced-b70b1e7b529a?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Studio zur Miete 1.391 € 2 Zimmer 60 m² EG frei ab 15.08.2025 Mengerzeile Alt-Treptow Berlin 12435,Studio,1391,2,60,0,Mengerzeile,Mengerzeile ,,Alt-Treptow,,Berlin,12435,no
558,https://www.immowelt.de/expose/882be889-5112-4eca-be06-cecf645ed71e?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,"Studio zur Miete 528 € 1 Zimmer 19,3 m² EG frei ab 01.09.2025 Rathenaustraße Oberschöneweide Berlin 12459",Studio,528,1,19.3,0,Rathenaustraße,Rathenaustraße ,,Oberschöneweide,,Berlin,12459,no
559,https://www.immowelt.de/expose/009000f3-77d6-414e-be63-ccfd06931513?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,"Studio zur Miete 1.907 € 2 Zimmer 72,6 m² EG frei ab 01.09.2025 Alt-Stralau Friedrichshain Berlin 10245",Studio,1907,2,72.6,0,Alt-Stralau,Alt-Stralau ,,Friedrichshain,,Berlin,10245,no
560,https://www.immowelt.de/expose/60656db3-3f46-45df-aff7-8a277faf6b5f?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Studio zur Miete 1.333 € 2 Zimmer 47 m² EG frei ab 01.09.2025 Am Köllnischen Park Mitte Berlin 10179,Studio,1333,2,47,0,Am Köllnischen Park,Am Köllnischen Park ,,Mitte,,Berlin,10179,no
561,https://www.immowelt.de/expose/7238379a-6928-46b1-ace7-35d92ad4eea7?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,"Studio zur Miete 315 € 1 Zimmer 13,8 m² EG frei ab 14.08.2025 Ostendstraße Oberschöneweide Berlin 12459",Studio,315,1,13.8,0,Ostendstraße,Ostendstraße ,,Oberschöneweide,,Berlin,12459,no
562,https://www.immowelt.de/expose/5b2ec995-86db-4b71-a05a-966e86bea09c?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 1.233 € 2 Zimmer 61,7 m² 2. Geschoss frei ab sofort Gélieustraße 5 Lichterfelde Berlin 12203",Wohnung,1233,2,61.7,2,Gélieustraße,Gélieustraße,5,Lichterfelde,,Berlin,12203,no
563,https://www.immowelt.de/expose/0c79b88f-6309-4cac-b846-0d8beb34bc7f?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete 900 € 1 Zimmer 32 m² Dachgeschoss Lübecker Str. 43 Moabit Berlin 10559,Wohnung,900,1,32,,Lübecker Straße,Lübecker Straße,43,Moabit,,Berlin,10559,no
564,https://www.immowelt.de/expose/30eb7768-b902-4444-957e-7d668a273280?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,WG-Zimmer zur Miete Wohnen auf Zeit 1.200 € 24 m² frei ab 01.09.2025 Lehrter 24 Moabit Berlin 10557,WG,1200,1,24,,Lehrter,Lehrter,24,Moabit,,Berlin,10557,no
565,https://www.immowelt.de/expose/e74f454a-c2bb-42b9-8164-7afe6f3af9e6?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete 1.390 € 2 Zimmer 61 m² 2. Geschoss frei ab sofort Dörpfeldstraße 5 Adlershof Berlin 12489,Wohnung,1390,2,61,2,Dörpfeldstraße,Dörpfeldstraße,5,Adlershof,,Berlin,12489,no
566,https://www.immowelt.de/expose/028be8d6-87e4-433c-8d21-b649a3035969?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 720 € 1 Zimmer 36 m² 2. Geschoss frei ab 01.09.2025 Normannenstraße 7A Altglienicke Berlin 12524,Wohnung,720,1,36,2,Normannenstraße,Normannenstraße,7A,Altglienicke,,Berlin,12524,no
567,https://www.immowelt.de/projekte/expose/k29p832?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete - Erstbezug 2.100 € 5 Zimmer 154 m² 3. Geschoss frei ab sofort von-Hake-Straße 5 Schönwalde-Dorf Schönwalde-Glien 14621,Wohnung,2100,5,154,3,von-Hake-Straße,von-Hake-Straße,5,Schönwalde-Dorf,,Schönwalde-Glien,14621,yes
568,https://www.immowelt.de/expose/5fe09de9-bade-406d-9bae-a5fef7ce6cf0?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_M,"Maisonette zur Miete 1.600 € 4 Zimmer 122 m² Souterrain, EG frei ab sofort Malteserstr 148 Marienfelde Berlin 12277",Maisonette ,1600,4,122,-1,Malteserstraße,Malteserstraße,148,Marienfelde,,Berlin,12277,no
569,https://www.immowelt.de/expose/f580a05d-943d-4bda-96ff-477909c1720e?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_M,"Terrassenwohnung zur Miete - Erstbezug 1.785 € 3 Zimmer 89,2 m² EG frei ab sofort An der Brücke 1 Grünau Berlin 12527",Wohnung,1785,3,89.2,0,An der Brücke,An der Brücke,1,Grünau,,Berlin,12527,yes
570,https://www.immowelt.de/expose/7e3f1ebf-e6fa-400a-8059-3930d0a5fb1f?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete 1.880 € 3 Zimmer 81 m² 3. Geschoss Kleiststr. 38A Schöneberg Berlin 10787,Wohnung,1880,3,81,3,KleistStraße,KleistStraße,38A,Schöneberg,,Berlin,10787,no
571,https://www.immowelt.de/expose/37413dba-cda3-4750-b02f-fec99a58291f?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 5.000 € 4 Zimmer 146 m² Winsstraße 31 Prenzlauer Berg Berlin 10405,Wohnung,5000,4,146,,Winsstraße,Winsstraße,31,Prenzlauer Berg,,Berlin,10405,no
572,https://www.immowelt.de/expose/ed93ede3-7232-457b-b9cc-3dd9f0a9a9e5?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,"Wohnung zur Miete nur mit Wohnberechtigungsschein 360 € 1,5 Zimmer 47,9 m² 4. Geschoss frei ab 13.09.2025 Olga-Tschechowa-Str. 2 Haselhorst Berlin 13599",Wohnung,360,1.5,47.9,4,Olga-Tschechowa-Straße,Olga-Tschechowa-Straße,2,Haselhorst,,Berlin,13599,no
573,https://www.immowelt.de/expose/e0309e22-b8f0-4784-9abb-b2480736dcd0?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete 1.263 € 3 Zimmer 66,3 m² 3. Geschoss Blütenweissweg 3 Köpenick Berlin 12555",Wohnung,1263,3,66.3,3,Blütenweissweg,Blütenweissweg,3,Köpenick,,Berlin,12555,no
574,https://www.immowelt.de/expose/34d6cbdb-c4f6-4104-85c9-af21a1325cfc?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete 1.150 € 1 Zimmer 30 m² 5. Geschoss Leibnizstr. 85 Charlottenburg Berlin 10625,Wohnung,1150,1,30,5,LeibnizStraße,LeibnizStraße,85,Charlottenburg,,Berlin,10625,no
575,https://www.immowelt.de/expose/fcfa74a5-fabd-44b9-aeae-b69dd64ff8a5?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D18&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete 3.149 € 3 Zimmer 149,7 m² 1. Geschoss Danziger Straße 73 Prenzlauer Berg Berlin 10405",Wohnung,3149,3,149.7,1,Danziger Straße,Danziger Straße,73,Prenzlauer Berg,,Berlin,10405,no
576,https://www.immowelt.de/expose/42a3cabc-93ce-4ea5-985f-6558280f3a29?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D19&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete - Erstbezug 2.145 € 4 Zimmer 102,2 m² 1. Geschoss frei ab sofort An der Brücke 3 Grünau Berlin 12527",Wohnung,2145,4,102.2,1,An der Brücke,An der Brücke,3,Grünau,,Berlin,12527,yes
577,https://www.immowelt.de/expose/da098475-4a99-4dcd-bea8-28ff140f13de?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D19&m=classified_search_results_classified_classified_detail_XL,"Wohnung zur Miete 3.385 € 3 Zimmer 104,5 m² 3. Geschoss Wöhlertstraße 21 Mitte Berlin 10115",Wohnung,3385,3,104.5,3,Wöhlertstraße,Wöhlertstraße,21,Mitte,,Berlin,10115,no
