store_id,store_name,street,housenumber,postcode,city,opening_hours,brand,type,payment_credit_card,payment_debit_cards,payment_cash,payment_contactless,wheelchair,internet_access,phone,email,website,latitude,longitude,source,district,neighborhood,neighborhood_id,district_id
10035991556,edeka marienburger straße,winsstraße,14a,10405,berlin,"mo-fr 07:00-24:00, sa 07:00-23:30; ph off",edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5339932,13.4261824,osm,pankow,prenzlauer berg,0301,11003003
10046858846,rewe,großbeerenstraße,62-64,12107,berlin,mo-fr 06:00-24:00; sa 06:00-23:30,rewe,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4342421,13.3769034,osm,tempelhof-schöneberg,mariendorf,0704,11007007
10057200163,e-center,schloßstraße,1,12163,berlin,unknown,edeka,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4646955,13.3265184,osm,steglitz-zehlendorf,steglitz,0601,11006006
10113359153,edeka treugut,Bülowstraße,unknown,10783,Berlin,mo-sa 07:00-22:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4979385,13.3630995,osm,tempelhof-schöneberg,schöneberg,0701,11007007
10159681696,nhi global food market,Otto-Weidt-Platz,unknown,10557,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5330253,13.3674405,osm,mitte,moabit,0102,11001001
10215601814,supermarkt ali baba,dörpfeldstraße,31,12489,Berlin,"mo-sa 09:00-20:00; su,ph off",independent,unknown,no,no,yes,unknown,no,no,not_provided,not_provided,not_provided,52.4374569,13.5471333,osm,treptow-köpenick,adlershof,0907,11009009
10279617097,edeka,fürstenberger straße,8,10435,berlin,mo-fr 07:00-22:00,edeka,unknown,yes,yes,yes,unknown,limited,unknown,+49 30 20977919,not_provided,not_provided,52.5375317,13.405478,osm,mitte,mitte,0101,11001001
10282821109,bio company,lichtenrader damm,83,12305,Berlin,mo-sa 08:00-20:00,bio company,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 439750740,not_provided,https://www.biocompany.de/bio-company-markt-finden/l/berlin/lichtenrader-damm-83/3541377,52.4063662,13.4062262,osm,tempelhof-schöneberg,lichtenrade,0706,11007007
10308094647,asia lebensmittel - obst & gemüse,Alt-Buckow,unknown,12349,Berlin,mo-fr 07:30-19:00; sa 07:30-17:00; su off,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4235258,13.4356573,osm,neukölln,buckow,0803,11008008
10562009263,netto marken-discount,alt-moabit,86 a,10555,berlin,mo-sa 07:00-22:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-tiergarten/alt-moabit-86-a/5871/,52.5253649,13.3418717,osm,mitte,moabit,0102,11001001
10565788625,rewe,daumstraße,90,13599,berlin,"mo-sa 07:00-22:00; su,ph off",rewe,unknown,unknown,unknown,yes,yes,yes,wlan,+49 30 220138360,not_provided,https://www.rewe.de/marktseite/berlin-haselhorst/5100025/rewe-markt-daumstr-90,52.5546676,13.2260964,osm,spandau,haselhorst,0502,11005005
10599991748,aldi,heidestraße,17,10557,berlin,mo-sa 08:00-20:00,aldi nord,unknown,yes,yes,yes,unknown,yes,unknown,+49 800 7234870,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/heidestrasse-17/3611452,52.5334703,13.3657883,osm,mitte,moabit,0102,11001001
10604344379,amini supermarkt,yorckstraße,75,10965,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.4928521,13.3819581,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
10607485493,rewe,marchwitzastraße,29,12681,berlin,mo-sa 07:00-22:00,rewe,unknown,unknown,unknown,yes,yes,unknown,unknown,not_provided,not_provided,https://www.rewe.de/marktseite/berlin-marzahn/9300003/rewe-markt-marchwitzastr-29?ecid=seo_localseo_9300003_g_nn_nn_nn_nn_nn,52.5231528,13.5445629,osm,marzahn-hellersdorf,marzahn,1001,11010010
10873128906,rewe,pankstraße,32-39,13357,berlin,mo-sa 07:00-22:00,rewe,unknown,yes,yes,unknown,yes,yes,wlan,+49 30 346461800,not_provided,https://www.rewe.de/marktseite/berlin/410561/rewe-markt-pankstr-39/,52.5494467,13.3777062,osm,mitte,gesundbrunnen,0106,11001001
10928623111,makka,Perleberger Straße,unknown,10559,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5301528,13.3455428,osm,mitte,moabit,0102,11001001
10979158423,rewe,kurfürstendamm,146-147,10709,berlin,mo-fr 06:00-24:00; sa 06:00-23:30,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,+4930519998970,not_provided,not_provided,52.4983384,13.2997798,osm,charlottenburg-wilmersdorf,halensee,0407,11004004
10979699637,nahkauf,kiehlufer,75-79,12059,berlin,mo-sa 07:00-23:00,nahkauf,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4838082,13.4478902,osm,neukölln,neukölln,0801,11008008
11027556740,rewe,friedrichstraße,111,10117,berlin,mo-sa 07:00-22:00,rewe,unknown,yes,yes,yes,yes,yes,unknown,+4930519999880,not_provided,not_provided,52.525331,13.3893156,osm,mitte,mitte,0101,11001001
11050421035,kosher4all,Waitzstraße,13,10629,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.50061,13.3054449,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
11063060337,aldi,Dietzgenstraße,80,13156,Berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5883804,13.4022564,osm,pankow,niederschönhausen,0311,11003003
11063735898,netto marken-discount,rudower straße,84-88,12351,berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-neukoelln/rudower-str-84-88/5834/,52.4366539,13.4631486,osm,neukölln,buckow,0803,11008008
11078794332,bio company,Heinrich-Heine-Straße,unknown,10179,Berlin,mo-sa 08:00-21:00,bio company,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5106128,13.4164123,osm,mitte,mitte,0101,11001001
11114496851,sparfood gutes gern günstig,Charlotte-E.-Pauly-Straße,unknown,12587,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4473516,13.6172111,osm,treptow-köpenick,friedrichshagen,0911,11009009
11134671308,edeka zahl,helmholtzstraße,3 c,10587,berlin,mo-sa 07:00-22:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,wlan,not_provided,not_provided,not_provided,52.5201626,13.3198466,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
11191196418,edeka lenkeit,an der alten gärtnerei,1,12109,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,unknown,unknown,+49 30 586930950,not_provided,not_provided,52.4395336,13.4093372,osm,tempelhof-schöneberg,mariendorf,0704,11007007
11194056380,lidl,ontarioseestraße,17,10319,berlin,mo-sa 07:00-22:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.lidl.de/f/berlin-lichtenberg/friedrichsfelde-ontarioseestr-17.html,52.4950988,13.522651,osm,lichtenberg,friedrichsfelde,1101,11011011
11240723158,rewe,germaniastraße,12-13,12099,berlin,"mo-sa 06:00-22:00; su,ph off",rewe,unknown,unknown,unknown,unknown,unknown,yes,wlan,+49 30 75705090,not_provided,https://www.rewe.de/marktseite/berlin-tempelhof/1931134/rewe-markt-germaniastr-12-13/,52.4646687,13.3950555,osm,tempelhof-schöneberg,tempelhof,0703,11007007
11255814627,penny dardanellenweg,dardanellenweg,50,12109,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.penny.de/markt/berlin/562238/penny-dardanellenweg-dardanellenweg-50,52.4446581,13.4078396,osm,tempelhof-schöneberg,mariendorf,0704,11007007
11255892293,edeka lenkeit,rixdorfer straße,69,12109,berlin,mo-sa 07:00-22:00,edeka,unknown,unknown,unknown,unknown,unknown,no,unknown,+49 30 70171902,not_provided,not_provided,52.4478095,13.4046472,osm,tempelhof-schöneberg,mariendorf,0704,11007007
11256118796,edeka gayermann,marienfelder chaussee,143,12349,berlin,mo-sa 07:00-22:00,edeka,unknown,unknown,yes,yes,unknown,yes,unknown,+49 30 7425060,not_provided,https://www.edeka.de/eh/minden-hannover/edeka-gayermann-marienfelder-chaussee-143,52.4154025,13.4062078,osm,neukölln,buckow,0803,11008008
11256176197,rewe,oberspreestraße,145,12555,berlin,mo-fr 06:00-24:00; sa 06:00-23:30; ph off,rewe,unknown,unknown,unknown,unknown,unknown,yes,wlan,+49 30 34354364,not_provided,https://www.rewe.de/marktseite/berlin-koepenick/1931108/rewe-markt-oberspreestr-145/,52.446092,13.5641295,osm,treptow-köpenick,köpenick,0910,11009009
11276107035,lidl,steglitzer damm,95,12169,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.lidl.de/f/berlin-steglitz-zehlendorf/steglitz-steglitzer-damm-95.html,52.449956,13.3545317,osm,steglitz-zehlendorf,steglitz,0601,11006006
11283643647,aldi,potsdamer chaussee,33,14129,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.4280537,13.2148926,osm,steglitz-zehlendorf,nikolassee,0606,11006006
11283643648,bio company,wiesenschlag,4,14129,berlin,mo-sa 08:00-20:00,bio company,unknown,unknown,unknown,unknown,unknown,unknown,wlan,+49 30 311755610,not_provided,not_provided,52.4273376,13.2176908,osm,steglitz-zehlendorf,nikolassee,0606,11006006
11286579086,rewe,breisgauer straße,3a,14129,berlin,mo-sa 06:00-22:00; ph off,rewe,unknown,unknown,unknown,unknown,unknown,limited,unknown,+49 30 36752083,not_provided,not_provided,52.4395154,13.2157993,osm,steglitz-zehlendorf,zehlendorf,0604,11006006
11286579087,aldi,breisgauer straße,1b,14129,berlin,mo-sa 07:00-21:00; ph off,aldi nord,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.4396507,13.2167289,osm,steglitz-zehlendorf,zehlendorf,0604,11006006
11294003462,lidl,kiefholzstraße,189,12437,berlin,mo-sa 07:00-22:00,lidl,unknown,yes,yes,yes,unknown,yes,wlan,not_provided,not_provided,https://www.lidl.de/f/berlin-treptow-koepenick/baumschulenweg-kiefholzstr-189.html,52.46412,13.4875648,osm,treptow-köpenick,baumschulenweg,0903,11009009
11294056435,netto marken-discount,dammweg,56,12435,berlin,mo-sa 07:00-22:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,unknown,wlan,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-treptow/dammweg-56/5544/,52.4792393,13.481201,osm,treptow-köpenick,plänterwald,0902,11009009
11329887047,netto marken-discount,neue grottkauer straße,3,12619,berlin,mo-sa 07:00-22:00; ph off,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-hellersdorf/neue-grottkauer-strasse-3/5900/,52.5297046,13.5921419,osm,marzahn-hellersdorf,hellersdorf,1005,11010010
11341972269,asia24,herzbergstraße,128 - 139,10365,Berlin,we-mo 08:00-20:00,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,+49 (0)30 55491753,not_provided,https://asia24-lifefood.de/,52.5276643,13.488704,osm,lichtenberg,lichtenberg,1103,11011011
11388056502,aldi,bismarckstraße,17,12169,Berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/bismarckstrasse-17/3181945,52.4560479,13.3379865,osm,steglitz-zehlendorf,steglitz,0601,11006006
11403668127,addalat,Herrnhuter Weg,unknown,12043,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4759696,13.4397182,osm,neukölln,neukölln,0801,11008008
11403675916,almahaba,Karl-Marx-Straße,unknown,12043,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4764873,13.4394939,osm,neukölln,neukölln,0801,11008008
11504226612,edeka skalitzer straße,skalitzer straße,122,10999,berlin,mo-sa 07:00-22:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 33308719,not_provided,https://www.edeka.de/eh/minden-hannover/edeka-skalitzer-stra%c3%9fe-skalitzer-str.-122/index.jsp,52.4993451,13.4222008,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
11521734194,hamdan,Storkower Bogen,unknown,10369,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5250926,13.4668055,osm,lichtenberg,fennpfuhl,1111,11011011
11556623387,lidl,marzahner chaussee,201,12681,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5249554,13.5332762,osm,marzahn-hellersdorf,marzahn,1001,11010010
11609888307,nah und gut janoschek,waldsassener straße,42a,12279,berlin,mo-fr 08:00-20:00; sa 08:00-14:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 7115052,not_provided,https://www.edeka.de/,52.408488,13.3500697,osm,tempelhof-schöneberg,marienfelde,0705,11007007
11630963099,asia might,Johannisthaler Chaussee,unknown,12351,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4337374,13.4686513,osm,neukölln,buckow,0803,11008008
11668609235,go asia,Frankfurter Allee,unknown,10247,Berlin,mo-sa 09:00-20:00,go asia,unknown,unknown,unknown,unknown,unknown,no,unknown,not_provided,not_provided,https://goasia.net/de/store_list/berlin-frankfurter-allee,52.5142829,13.4712425,osm,friedrichshain-kreuzberg,friedrichshain,0201,11002002
11676605480,lidl,oberlandstraße,17,12099,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.lidl.de/f/berlin-tempelhof-schoeneberg/tempelhof-oberlandstr-17.html,52.4651646,13.4162852,osm,tempelhof-schöneberg,tempelhof,0703,11007007
11750878683,alsaadeh market,Dürerplatz,unknown,12157,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4691883,13.3415881,osm,tempelhof-schöneberg,schöneberg,0701,11007007
11816936442,supermarkt al qubitry,Steglitzer Damm,unknown,12169,Berlin,mo-sa 09:00-18:00,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4504068,13.3420791,osm,steglitz-zehlendorf,steglitz,0601,11006006
11970625112,edeka gayermann,barnetstraße,41,12305,berlin,mo-sa 07:00-22:00,edeka,unknown,yes,yes,unknown,yes,yes,unknown,+49 30 70073515,not_provided,https://www.edeka.de/eh/minden-hannover/edeka-gayermann-barnetstr.-41-42/index.jsp,52.3982545,13.3911351,osm,tempelhof-schöneberg,lichtenrade,0706,11007007
11970625117,lidl,nuthestraße,5,12307,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.3973864,13.3912786,osm,tempelhof-schöneberg,lichtenrade,0706,11007007
12025710685,penny,askanierring,40-41,13585,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5479194,13.1943753,osm,spandau,spandau,0501,11005005
12031624181,bio company,August-Lindemann-Straße,unknown,10249,Berlin,mo-sa 08:00-20:00,bio company,unknown,yes,yes,yes,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.523023,13.464467,osm,pankow,prenzlauer berg,0301,11003003
12035797831,saigon taste,Heinrich-Roller-Straße,unknown,10405,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5297298,13.42506,osm,pankow,prenzlauer berg,0301,11003003
12041286535,netto,elfriede-tygör-straße,5,10319,berlin,mo-sa 07:00-20:00,netto,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.5040888,13.519633,osm,lichtenberg,friedrichsfelde,1101,11011011
12092213683,rewe rocco bräsemann,malteserstraße,136,12249,berlin,mo-sa 07:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 76683723,not_provided,not_provided,52.4208158,13.3595219,osm,steglitz-zehlendorf,lankwitz,0603,11006006
12110529973,exo markt,Großkopfstraße,unknown,13403,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5664697,13.3298797,osm,reinickendorf,reinickendorf,1201,11012012
12110545886,hayal supermarkt,Ollenhauerstraße,unknown,13403,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5650484,13.3281349,osm,reinickendorf,reinickendorf,1201,11012012
12133528214,zora,bouchéstraße,39,12059,Berlin,mo-sa 09:30-21:30,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.zorastore.eu,52.4876817,13.444187,osm,treptow-köpenick,alt-treptow,0901,11009009
12170890855,vinh-loi,Ordensmeisterstraße,unknown,12099,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4556476,13.3862597,osm,tempelhof-schöneberg,tempelhof,0703,11007007
12201930620,denns biomarkt,turmstraße,29,10551,berlin,"mo-sa 08:00-21:00; su,ph off",denns biomarkt,unknown,unknown,yes,yes,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5264982,13.3421363,osm,mitte,moabit,0102,11001001
12299947274,rewe,hallesches ufer,40,10963,berlin,"mo-fr 06:00-24:00, sa 06:00-23:30; su,ph off",rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4998312,13.3845722,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
12323881612,deli am markt,Greifswalder Straße,unknown,10409,Berlin,mo-fr 06:00-17:30; sa 06:00-16:30,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5437602,13.441346,osm,pankow,prenzlauer berg,0301,11003003
12346794774,schweden-markt,clayallee,347a,14169,berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,https://www.schweden-markt.de/,52.4362985,13.260435,osm,steglitz-zehlendorf,zehlendorf,0604,11006006
12365128598,kleene bio company,Breite Straße,20,13187,Berlin,mo-sa 08:00-20:00,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.570312,13.4052755,osm,pankow,pankow,0307,11003003
12422902211,aldi,hauptstraße,37,13127,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.612039,13.4344649,osm,pankow,französisch buchholz,0310,11003003
12437309605,lidl,kurfürstendamm,231,10719,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 800 4353361,not_provided,https://www.lidl.de,52.5037195,13.3331254,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
12475543329,galeria markthalle,unknown,unknown,10967,berlin,mo-sa 08:00-20:00,galeria,unknown,yes,unknown,yes,unknown,unknown,unknown,+49 (0)30 6955 2490,not_provided,https://www.galeria-markthalle.de,52.4872366,13.4238024,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
12534305938,aldi,hoeppnerstraße,3-13,12101,berlin,mo-sa 07:00-21:00,aldi nord,unknown,yes,yes,unknown,unknown,limited,unknown,+49 800 7234870,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/hoeppnerstrasse-3-13/3181724,52.471402,13.3840621,osm,tempelhof-schöneberg,tempelhof,0703,11007007
12549891646,nah und gut,breisgauer straße,20,14129,berlin,mo-fr 08:00-20:00 sa 08:00-18:00,edeka,unknown,unknown,unknown,yes,unknown,unknown,unknown,03080109143,not_provided,not_provided,52.436621,13.215871,osm,steglitz-zehlendorf,nikolassee,0606,11006006
12568075035,edeka kelz,franz-mehring-platz,6,10243,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,unknown,unknown,+49 3084418726,not_provided,https://www.edeka.de/eh/minden-hannover/edeka-kelz-franz-mehring-platz-6/index.jsp,52.5142024,13.4379257,osm,friedrichshain-kreuzberg,friedrichshain,0201,11002002
12613599882,netto marken-discount,otto-schmirgal-straße,3,10319,berlin,"mo-sa 07:00-22:00; su, ph off",netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4973075,13.5205945,osm,lichtenberg,friedrichsfelde,1101,11011011
12636047385,edeka,Alfred-Scholz-Platz,unknown,12043,Berlin,mo-sa 07:00-22:00,edeka,unknown,yes,yes,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4795197,13.4375275,osm,neukölln,neukölln,0801,11008008
12703360202,edeka korkmaz,osnabrücker straße,27,10589,Berlin,mo-sa 09:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,https://www.edeka.de/,52.5255904,13.301564,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
12810202365,kaufland,Johannisthaler Chaussee,unknown,12351,Berlin,"mo-sa 07:00-22:00; su, ph off",kaufland,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4292235,13.4548179,osm,neukölln,gropiusstadt,0805,11008008
12811369493,berlin market,Hermannstraße,unknown,12051,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4641576,13.4329347,osm,neukölln,neukölln,0801,11008008
12830935662,baraka supermarkt,Müllerstraße,unknown,13349,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5532459,13.3475192,osm,mitte,wedding,0105,11001001
12843181844,lidl,unknown,5-10,10967,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4869358,13.4239098,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
12886474804,bio frischemarkt grünschnabel,steinstraße,37,12307,berlin,mo-fr 07:00-20:00; sa 08:00-18:00; ph off,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,info@biolichtenrade.de,not_provided,52.3881153,13.3979986,osm,tempelhof-schöneberg,lichtenrade,0706,11007007
12917162101,edeka,falkenberger chaussee,99,13059,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5687098,13.5169909,osm,lichtenberg,neu-hohenschönhausen,1109,11011011
12924870501,rewe,friedrichstraße,111,10117,Berlin,mo-sa 07:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,https://www.rewe.de/marktseite/berlin-mitte/1762009/rewe-markt-friedrichstr-111/,52.5254978,13.3887617,osm,mitte,mitte,0101,11001001
12956133299,edeka,lehrter straße,24,10557,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,yes,yes,unknown,yes,unknown,+49 30 340429360,not_provided,not_provided,52.5311733,13.3618836,osm,mitte,moabit,0102,11001001
12956961185,ledo,magistratsweg,13,13593,Berlin,mo-sa 08:00-20:00,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5221014,13.162059,osm,spandau,staaken,0504,11005005
12971328958,bd,Jessnerstraße,unknown,10247,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5132322,13.4730347,osm,friedrichshain-kreuzberg,friedrichshain,0201,11002002
13070345701,penny,Emser Straße,unknown,12051,Berlin,mo-sa 07:00-22:00,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4698339,13.4411789,osm,neukölln,neukölln,0801,11008008
13072412301,denns biomarkt,kissinger straße,1 - 2,14199,Berlin,mo-sa 08:00-21:00,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,+49 30 75779772,not_provided,https://www.biomarkt.de/berlin-kissinger-str-1-2/marktseite/,52.4791632,13.2862004,osm,charlottenburg-wilmersdorf,schmargendorf,0403,11004004
13109351571,rewe,Adlergestell,744,12527,Berlin,mo-sa 07:00-22:00,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.3792948,13.6433837,osm,treptow-köpenick,schmöckwitz,0915,11009009
13141866731,rewe,kantstraße,111,10627,berlin,mo-fr 06:00-24:00; sa 06:00-23:30,rewe,unknown,yes,unknown,yes,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5064104,13.3070913,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
13154198701,lifl,tempelhofer damm,187,12099,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4595722,13.38488,osm,tempelhof-schöneberg,tempelhof,0703,11007007
7774059,rewe,schivelbeiner straße,38,10439,berlin,mo-sa 07:00-23:30; 2024 dec 22 13:00-18:00; ph off,rewe,multipolygon,yes,yes,yes,unknown,yes,unknown,not_provided,not_provided,https://www.rewe.de,52.55048416241368,13.409728591229088,osm,pankow,prenzlauer berg,0301,11003003
15762589,lidl,quitzowstraße,23,10559,berlin,mo-sa 07:00-21:00,lidl,multipolygon,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.535782143854625,13.352704392027466,osm,mitte,moabit,0102,11001001
16609777,lidl,bergstraße,86,12169,Berlin,mo-sa 07:00-21:00,lidl,multipolygon,unknown,unknown,unknown,unknown,yes,unknown,+49 800 4353361,not_provided,https://www.lidl.de/f/berlin/bergstrasse-86.html,52.45857541373976,13.330122378347994,osm,steglitz-zehlendorf,steglitz,0601,11006006
19077225,bereket market,Walter-May-Weg,10A,12353,Berlin,unknown,independent,multipolygon,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.42613918858929,13.46272001492555,osm,neukölln,gropiusstadt,0805,11008008
10672229,edeka,ollenhauerstraße,107,13403,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+4930 4174928 0,not_provided,https://www.edeka.de/eh/minden-hannover/edeka-frede-ollenhauerstr.-107/index.jsp,52.570154205010425,13.32793509219595,osm,reinickendorf,reinickendorf,1201,11012012
11622253,kaufland,ollenhauerstraße,122,13403,berlin,mo-fr 07:00-24:00; sa 07:00-23:30,kaufland,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30417056690,not_provided,https://filiale.kaufland.de/service/filiale/berlin-reinickendorf-1980.html,52.56765928396603,13.328650865088811,osm,reinickendorf,reinickendorf,1201,11012012
