gym_id,district_id,name,address,postal_code,phone_number,email,coordinates,latitude,longitude,neighborhood,district
12151358598,11000003,Beat81,Christburger Straße 13,10405.0,,,POINT (13.4278622 52.5352302),52.5352302,13.4278622,,Pankow
12151379486,11000003,Beat81,Knaackstraße 87,10435.0,,,POINT (13.4147763 52.5386584),52.5386584,13.4147763,,Pankow
12151406837,11000003,Beat81,Schönhauser Allee 124,10437.0,,,POINT (13.4129289 52.5475092),52.5475092,13.4129289,,Pankow
12153282425,11000004,Fitbox, ,,,,POINT (13.3135007 52.5021498),52.5021498,13.3135007,,Charlottenburg-Wilmersdorf
12160358671,11000001,Beyond,Brunnenstraße 173,,+49 30 28035570,,POINT (13.3985301 52.5328448),52.5328448,13.3985301,,Mitte
12171125220,11000010,Yoga & Friends,Hultschiner Damm 38,12623.0,+49 151 56103241,,POINT (13.6013425 52.4780892),52.4780892,13.6013425,,Marzahn-Hellersdorf
12174795144,11000002,Beat81,Boxhagener Straße 77,10245.0,,,POINT (13.4695869 52.5078332),52.5078332,13.4695869,,Friedrichshain-Kreuzberg
12180080938,11000003,yogalila, ,,,,POINT (13.4216494 52.5381705),52.5381705,13.4216494,,Pankow
12180104519,11000003,Boaré, ,,,,POINT (13.4222244 52.5382095),52.5382095,13.4222244,,Pankow
12183361380,11000002,energia, ,,,,POINT (13.4587825 52.5117348),52.5117348,13.4587825,,Friedrichshain-Kreuzberg
12203546736,11000008,Flow Motion Studio Neukölln,Glasower Straße 60,12051.0,+491631985606,,POINT (13.4404813 52.4646942),52.4646942,13.4404813,,Neukölln
12261125503,11000009,Yoga Bär Studio, ,,,,POINT (13.5122716 52.4559706),52.4559706,13.5122716,,Treptow-Köpenick
12285966732,11000003,Apollo Fitness World, ,,,,POINT (13.4524314 52.5460194),52.5460194,13.4524314,,Pankow
12287922533,11000001,Yoga Rebellion,Gartenstraße 6,10115.0,+49 157 759 852 30,,POINT (13.3925007 52.5297496),52.5297496,13.3925007,,Mitte
12329220489,11000003,Kalaa Yoga Berlin,Lychener Straße 47,,03021461529,,POINT (13.4179605 52.5442828),52.5442828,13.4179605,,Pankow
12329887404,,Sudor Taino Group Fitness Studio,Berlin Turnpike 220,6037.0,+1-860-952-9015,,POINT (-72.7333869 41.6436461),41.6436461,-72.7333869,,
12367443606,11000001,Aura Berlin Studio, ,,,,POINT (13.3423099 52.5050261),52.5050261,13.3423099,,Mitte
12376124453,11000001,Brooklyn Fitboxing,Stromstraße 57,,,,POINT (13.3429972 52.5277006),52.5277006,13.3429972,,Mitte
12430038866,11000002,Spree, ,,,,POINT (13.4507511 52.5036823),52.5036823,13.4507511,,Friedrichshain-Kreuzberg
12456266757,11000009,Spreerelex, ,,,,POINT (13.6090544 52.448502),52.448502,13.6090544,,Treptow-Köpenick
12519378569,11000004,WD Space, ,,,,POINT (13.2971004 52.5335768),52.5335768,13.2971004,,Charlottenburg-Wilmersdorf
12556828335,11000007,Die Yogapraxis,Crellestraße 22,10827.0,+49 151 44930425,,POINT (13.3621517 52.4879664),52.4879664,13.3621517,,Tempelhof-Schöneberg
12622719646,11000002,Klub McFit, ,,,,POINT (13.4549117 52.5138996),52.5138996,13.4549117,,Friedrichshain-Kreuzberg
12630500002,11000007,O-Yoga, ,,,,POINT (13.3553739 52.4934119),52.4934119,13.3553739,,Tempelhof-Schöneberg
12637232303,11000003,Reha-Sport & Gesundheitstraining, ,,,,POINT (13.4590803 52.5603629),52.5603629,13.4590803,,Pankow
12653267594,11000003,soonsu, ,,,,POINT (13.4272654 52.5370799),52.5370799,13.4272654,,Pankow
12712890928,11000006,OMNI Yoga,Bergstraße 92,12169.0,,,POINT (13.3277669 52.4583235),52.4583235,13.3277669,,Steglitz-Zehlendorf
12752614827,11000001,AURUM Training, ,,,,POINT (13.3864509 52.5235568),52.5235568,13.3864509,,Mitte
12778956686,11000003,Lifted, ,,,,POINT (13.4126207 52.5422291),52.5422291,13.4126207,,Pankow
12799947701,11000001,Campusfit - HU GYM,Hannoversche Straße 25,10115.0,+49 30 209346111,,POINT (13.384476 52.5262331),52.5262331,13.384476,,Mitte
12839348801,11000012,Dawgz Life Muay Thai,Flohrstraße 26,13507.0,,,POINT (13.3020763 52.57422),52.57422,13.3020763,,Reinickendorf
12856418771,11000004,Mrs. Sporty,Weimarer Straße 32,10625.0,+493035125042,,POINT (13.3114821 52.5083732),52.5083732,13.3114821,,Charlottenburg-Wilmersdorf
12863105019,11000001,Spitfire,Müllerstraße 46,13349.0,,,POINT (13.3510675 52.5522858),52.5522858,13.3510675,,Mitte
12879156506,11000001,Basic Fit, ,,,,POINT (13.3667652 52.5446515),52.5446515,13.3667652,,Mitte
12954752592,,Fit Factory, ,,,,POINT (-71.5982887 42.392564),42.392564,-71.5982887,,
12957121256,11000002,QP Fitness,Oranienstraße 163,10969.0,,,POINT (13.414019 52.5023465),52.5023465,13.414019,,Friedrichshain-Kreuzberg
12964220599,11000006,FitBox, ,,,,POINT (13.3352619 52.4516702),52.4516702,13.3352619,,Steglitz-Zehlendorf
13009510401,11000002,Motions Gleisdreieck, 36,10963.0,,,POINT (13.3750353 52.5006633),52.5006633,13.3750353,,Friedrichshain-Kreuzberg
13141288538,11000001,Casa Flow,Chausseestraße 13,,,,POINT (13.3855839 52.5291118),52.5291118,13.3855839,,Mitte
27180861,11000011,Holmes Place, ,,,,POINT (13.4735483 52.50458),52.50458,13.4735483,,Lichtenberg
30094565,11000006,INJOY,Kamenzer Damm 30,12249.0,,,POINT (13.3558657 52.4332479),52.4332479,13.3558657,,Steglitz-Zehlendorf
42599524,11000009,FHC, ,,,,POINT (13.5539873 52.4553556),52.4553556,13.5539873,,Treptow-Köpenick
50013591,11000007,Dynamic Fitness World, ,,+49307456041,,POINT (13.4133349 52.4014932),52.4014932,13.4133349,,Tempelhof-Schöneberg
57821563,11000005,Spannkraft,Wilhelmstraße 23,13593.0,,,POINT (13.1867457 52.5207524),52.5207524,13.1867457,,Spandau
60840562,11000003,New Evolution,Elisabeth-Christinen-Straße 27,13156.0,,,POINT (13.4196374 52.5844805),52.5844805,13.4196374,,Pankow
68808849,11000003,Argo Athletics, ,,,,POINT (13.4098556 52.5646845),52.5646845,13.4098556,,Pankow
77691452,11000004,Sportclub Grunewald, ,,,,POINT (13.2774599 52.4907289),52.4907289,13.2774599,,Charlottenburg-Wilmersdorf
92317565,11000010,Fitness Inform, ,,,,POINT (13.5669709 52.5481402),52.5481402,13.5669709,,Marzahn-Hellersdorf
101417144,11000010,Die Bewegungsebene,Alt-Kaulsdorf 18,12621.0,+49 30 48638959,,POINT (13.5821677 52.5046976),52.5046976,13.5821677,,Marzahn-Hellersdorf
110665978,11000008,McFit, ,,,,POINT (13.4354592 52.4518469),52.4518469,13.4354592,,Neukölln
113373796,11000012,formwerk,Hermsdorfer Damm 182,13467.0,+49 30 488 20 759,,POINT (13.3047612 52.6197083),52.6197083,13.3047612,,Reinickendorf
155466370,11000006,fourty fit healthclub,Gardeschützenweg 57,12203.0,,,POINT (13.3083434 52.4470269),52.4470269,13.3083434,,Steglitz-Zehlendorf
161236100,11000003,JOHN REED Fitness,Prenzlauer Allee 248-251,10405.0,,,POINT (13.4162947 52.5282784),52.5282784,13.4162947,,Pankow
251630438,11000003,McFit,"Romain-Rolland-Straße 30, 32",13089.0,,,POINT (13.4440376 52.5655627),52.5655627,13.4440376,,Pankow
303606476,11000003,Fitness Galerie Karow, ,,+49 30 9413149,,POINT (13.4738345 52.6181769),52.6181769,13.4738345,,Pankow
471110880,11000009,Rialtoring 74,Rialtoring 74,12589.0,+49 15772021348,,POINT (13.704439 52.4268207),52.4268207,13.704439,,Treptow-Köpenick
699440074,11000010,Elixia,Heidenauer Straße 26,12627.0,,,POINT (13.607399 52.5353988),52.5353988,13.607399,,Marzahn-Hellersdorf
829779052,,Snap Fitness,US-302 1400,5641.0,+18024760460,,POINT (-72.5516332 44.228022),44.228022,-72.5516332,,
961727589,,Powerhouse Gym,Webster Square Road 99,6037.0,,,POINT (-72.7471174 41.6285905),41.6285905,-72.7471174,,
1012101364,11000005,Gold's Gym Fitnessstudio,Paulsternstraße 22,13629.0,,,POINT (13.2491023 52.5411853),52.5411853,13.2491023,,Spandau
1159272651,,Zenna Wellness Studio - Yoga Studio,Franklin Avenue 617,21811.0,,,POINT (-75.207928 38.3297266),38.3297266,-75.207928,,
1413458990,11000004,Spirit Joga,Goethestraße 2-3,10623.0,,,POINT (13.3236498 52.5089222),52.5089222,13.3236498,,Charlottenburg-Wilmersdorf
1427539730,11000005,Unknown Gym, ,,,,POINT (13.1588278 52.5299466),52.5299466,13.1588278,,Spandau
332593,11000010,Pyramide Fitness World,Alte Rhinstraße 16,12681.0,+49 30 54986401,,POINT (13.5195225 52.5332187),52.5332187,13.5195225,,Marzahn-Hellersdorf
